rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1551189616371288653,,0,,1551189616,371168069,"""cf1/base_link""","[0.1533924639225006, -1.3678237199783325, -0.16459935903549194]"
1551189616400067583,,1,,1551189616,399902913,"""cf1/base_link""","[0.048865754157304764, -1.2884811162948608, -0.16319845616817474]"
1551189616411746308,,2,,1551189616,411588344,"""cf1/base_link""","[0.1367494910955429, -1.3712996244430542, -0.16532906889915466]"
1551189616431409729,,3,,1551189616,431278386,"""cf1/base_link""","[0.11331608891487122, -1.343823790550232, -0.16372212767601013]"
1551189616451722314,,4,,1551189616,451609986,"""cf1/base_link""","[0.09835129976272583, -1.328337550163269, -0.16304557025432587]"
1551189616471155056,,5,,1551189616,471016918,"""cf1/base_link""","[0.022652285173535347, -1.3237857818603516, -0.16121463477611542]"
1551189616492657753,,6,,1551189616,492572507,"""cf1/base_link""","[0.0509890541434288, -1.2508680820465088, -0.16220489144325256]"
1551189616511990991,,7,,1551189616,511884188,"""cf1/base_link""","[0.11634651571512222, -1.3328109979629517, -0.16418075561523438]"
1551189616536600426,,8,,1551189616,536365128,"""cf1/base_link""","[0.1025654748082161, -1.3272603750228882, -0.16371871531009674]"
1551189616555231816,,9,,1551189616,555050751,"""cf1/base_link""","[0.11178888380527496, -1.2739684581756592, -0.16475516557693481]"
1551189616572803856,,10,,1551189616,572608667,"""cf1/base_link""","[0.09855401515960693, -1.2792917490005493, -0.1632876843214035]"
1551189616594577793,,11,,1551189616,594273232,"""cf1/base_link""","[0.08983630686998367, -1.3491063117980957, -0.1632891297340393]"
1551189616614442177,,12,,1551189616,614167325,"""cf1/base_link""","[0.06724082678556442, -1.286001443862915, -0.160875141620636]"
1551189616634132141,,13,,1551189616,633634961,"""cf1/base_link""","[0.08798543363809586, -1.3528720140457153, -0.1607058197259903]"
1551189616661205625,,14,,1551189616,660912147,"""cf1/base_link""","[0.03300367295742035, -1.3393925428390503, -0.15895745158195496]"
1551189616672594566,,15,,1551189616,672276141,"""cf1/base_link""","[0.1024601086974144, -1.2644699811935425, -0.16109544038772583]"
1551189616692484671,,16,,1551189616,692169220,"""cf1/base_link""","[0.0434061661362648, -1.293962836265564, -0.1586209088563919]"
1551189616712752305,,17,,1551189616,712460362,"""cf1/base_link""","[0.06137298047542572, -1.3745851516723633, -0.1579495370388031]"
1551189616732092357,,18,,1551189616,731743087,"""cf1/base_link""","[0.1380964070558548, -1.3047521114349365, -0.16236215829849243]"
1551189616753297704,,19,,1551189616,753101942,"""cf1/base_link""","[-0.002691117813810706, -1.3839184045791626, -0.15661004185676575]"
1551189616772894263,,20,,1551189616,772527304,"""cf1/base_link""","[0.08820351213216782, -1.355442762374878, -0.15938109159469604]"
1551189616798739753,,21,,1551189616,798428705,"""cf1/base_link""","[-0.006953081116080284, 0.06551511585712433, 0.00030158759909681976]"
1551189616815561743,,22,,1551189616,815188616,"""cf1/base_link""","[0.35090935230255127, 0.13314396142959595, -0.0014991920907050371]"
1551189616833452294,,23,,1551189616,833123580,"""cf1/base_link""","[-2.047778844833374, -0.828369140625, -0.015405339188873768]"
1551189616854165454,,24,,1551189616,853908795,"""cf1/base_link""","[-2.696185350418091, -1.164435863494873, -0.03166773170232773]"
1551189616872564002,,25,,1551189616,872300638,"""cf1/base_link""","[-2.749986410140991, -1.3024870157241821, -0.03631305694580078]"
1551189616892954453,,26,,1551189616,892627031,"""cf1/base_link""","[-2.4114596843719482, -1.4699430465698242, -0.024523787200450897]"
1551189616922278616,,27,,1551189616,921870379,"""cf1/base_link""","[-2.1416847705841064, -1.763914704322815, -0.01092963945120573]"
1551189616936709021,,28,,1551189616,936306515,"""cf1/base_link""","[-1.8882266283035278, -1.3671293258666992, -0.006614583544433117]"
1551189616952917148,,29,,1551189616,952574060,"""cf1/base_link""","[-1.9008848667144775, -1.4406986236572266, -0.007116526365280151]"
1551189616972818679,,30,,1551189616,972494335,"""cf1/base_link""","[-1.4245654344558716, -1.6273850202560425, 0.01319151557981968]"
1551189616993091173,,31,,1551189616,992738469,"""cf1/base_link""","[-1.2844526767730713, -1.4078913927078247, 0.01799040101468563]"
1551189617013151989,,32,,1551189617,12860542,"""cf1/base_link""","[-1.4263492822647095, -1.4347981214523315, 0.012426238507032394]"
1551189617043730614,,33,,1551189617,43355834,"""cf1/base_link""","[-1.06287682056427, -1.5693433284759521, 0.023341353982686996]"
1551189617058261373,,34,,1551189617,57888465,"""cf1/base_link""","[-0.8517887592315674, -1.35911226272583, 0.037293002009391785]"
1551189617072177530,,35,,1551189617,71978650,"""cf1/base_link""","[-0.8222649097442627, -1.5389729738235474, 0.031033772975206375]"
1551189617092336622,,36,,1551189617,91975617,"""cf1/base_link""","[-0.7816243767738342, -1.4859391450881958, 0.033852558583021164]"
1551189617112447334,,37,,1551189617,112106098,"""cf1/base_link""","[-0.7355533242225647, -1.4583966732025146, 0.03599979355931282]"
1551189617134755106,,38,,1551189617,134404688,"""cf1/base_link""","[-0.7503710985183716, -1.3556394577026367, 0.04074234887957573]"
1551189617152829396,,39,,1551189617,152528326,"""cf1/base_link""","[-0.6410005688667297, -1.4680923223495483, 0.03784298524260521]"
1551189617183537227,,40,,1551189617,183213452,"""cf1/base_link""","[-0.6783863306045532, -1.4402540922164917, 0.0365564227104187]"
1551189617197940023,,41,,1551189617,197578737,"""cf1/base_link""","[-0.4888215661048889, -1.3501813411712646, 0.04657133296132088]"
1551189617212266805,,42,,1551189617,211945897,"""cf1/base_link""","[-0.45078542828559875, -1.3781380653381348, 0.044635556638240814]"
1551189617232470610,,43,,1551189617,232118126,"""cf1/base_link""","[-0.44359445571899414, -1.395229697227478, 0.04327772930264473]"
1551189617252664395,,44,,1551189617,252348332,"""cf1/base_link""","[-0.5040562748908997, -1.5041680335998535, 0.03430366888642311]"
1551189617270911964,,45,,1551189617,270551882,"""cf1/base_link""","[-0.4430052936077118, -1.4816077947616577, 0.03771866858005524]"
1551189617291255661,,46,,1551189617,290901429,"""cf1/base_link""","[-0.3010556697845459, -1.4411755800247192, 0.04385366290807724]"
1551189617320182186,,47,,1551189617,319874715,"""cf1/base_link""","[-0.31067487597465515, -1.418400764465332, 0.04415440931916237]"
1551189617334430104,,48,,1551189617,334035393,"""cf1/base_link""","[-0.3739088177680969, -1.4040107727050781, 0.0415603332221508]"
1551189617350549015,,49,,1551189617,350195418,"""cf1/base_link""","[-0.3300468325614929, -1.3074480295181274, 0.04819241911172867]"
1551189617370863513,,50,,1551189617,370506210,"""cf1/base_link""","[-0.23450961709022522, -1.4054197072982788, 0.04205668717622757]"
1551189617393141361,,51,,1551189617,392852225,"""cf1/base_link""","[-0.3269045054912567, -1.3279238939285278, 0.04459746927022934]"
1551189617411325130,,52,,1551189617,410973533,"""cf1/base_link""","[-0.22100026905536652, -1.3480201959609985, 0.045699093490839005]"
1551189617439810764,,53,,1551189617,439481017,"""cf1/base_link""","[-0.2822170555591583, -1.4194265604019165, 0.037930477410554886]"
1551189617454030364,,54,,1551189617,453661925,"""cf1/base_link""","[-0.26785457134246826, -1.3378435373306274, 0.04389959201216698]"
1551189617472271827,,55,,1551189617,471906612,"""cf1/base_link""","[-0.1559910923242569, -1.3522874116897583, 0.043002668768167496]"
1551189617490593785,,56,,1551189617,490193629,"""cf1/base_link""","[-0.2480221837759018, -1.3593016862869263, 0.03977528586983681]"
1551189617512384892,,57,,1551189617,511997586,"""cf1/base_link""","[-0.21157319843769073, -1.4189562797546387, 0.03513818606734276]"
1551189617530491754,,58,,1551189617,530120730,"""cf1/base_link""","[-0.11184726655483246, -1.3921654224395752, 0.03775905445218086]"
1551189617550699064,,59,,1551189617,550312973,"""cf1/base_link""","[-0.2046460062265396, -1.3771203756332397, 0.0360599048435688]"
1551189617575270920,,60,,1551189617,574968407,"""cf1/base_link""","[-0.1002732515335083, -1.3145220279693604, 0.041631069034338]"
1551189617591857279,,61,,1551189617,591423631,"""cf1/base_link""","[-0.16943137347698212, -1.40903902053833, 0.032542839646339417]"
1551189617611733099,,62,,1551189617,611403490,"""cf1/base_link""","[-0.039958350360393524, -1.3286203145980835, 0.04023438319563866]"
1551189617629855276,,63,,1551189617,629474380,"""cf1/base_link""","[-0.2105638086795807, -1.3414291143417358, 0.03651631996035576]"
1551189617650517204,,64,,1551189617,650191919,"""cf1/base_link""","[-0.18365392088890076, -1.4054042100906372, 0.032028310000896454]"
1551189617670666794,,65,,1551189617,670314248,"""cf1/base_link""","[-0.1513197422027588, -1.3843454122543335, 0.03225407004356384]"
1551189617699331097,,66,,1551189617,698979194,"""cf1/base_link""","[-0.06854135543107986, -1.3115097284317017, 0.03705909475684166]"
1551189617713640167,,67,,1551189617,713346905,"""cf1/base_link""","[-0.08332258462905884, -1.3372609615325928, 0.033681560307741165]"
1551189617730165678,,68,,1551189617,729763181,"""cf1/base_link""","[-0.07021534442901611, -1.350645661354065, 0.03373931348323822]"
1551189617750238233,,69,,1551189617,749900331,"""cf1/base_link""","[-0.1580178439617157, -1.357493281364441, 0.0328369215130806]"
1551189617770407323,,70,,1551189617,769990130,"""cf1/base_link""","[-0.124082051217556, -1.3601465225219727, 0.032148443162441254]"
1551189617790339583,,71,,1551189617,789962201,"""cf1/base_link""","[-0.10073724389076233, -1.3610872030258179, 0.03059997223317623]"
1551189617820836531,,72,,1551189617,820506148,"""cf1/base_link""","[-0.10495874285697937, -1.4339826107025146, 0.02481902204453945]"
1551189617835049970,,73,,1551189617,834713847,"""cf1/base_link""","[-0.0354217030107975, -1.3479293584823608, 0.03041049838066101]"
1551189617850620709,,74,,1551189617,850320138,"""cf1/base_link""","[-0.1060030534863472, -1.410301923751831, 0.025395439937710762]"
1551189617870215032,,75,,1551189617,869891324,"""cf1/base_link""","[-0.04439155012369156, -1.3882005214691162, 0.027528146281838417]"
1551189617896227271,,76,,1551189617,895841658,"""cf1/base_link""","[-0.05451330170035362, -1.3078969717025757, 0.03028704784810543]"
1551189617922172953,,77,,1551189617,921759501,"""cf1/base_link""","[-0.05877548083662987, -1.3813598155975342, 0.025654515251517296]"
1551189617937040542,,78,,1551189617,936651361,"""cf1/base_link""","[-0.03921567276120186, -1.3702595233917236, 0.026189427822828293]"
1551189617961863693,,79,,1551189617,961499605,"""cf1/base_link""","[-0.02599850296974182, -1.28994619846344, 0.02932664379477501]"
1551189617976086554,,80,,1551189617,975739163,"""cf1/base_link""","[-0.10747470706701279, -1.3195706605911255, 0.025638706982135773]"
1551189617990281514,,81,,1551189617,989902105,"""cf1/base_link""","[0.00026449121651239693, -1.3369816541671753, 0.02594464272260666]"
1551189618010374819,,82,,1551189618,9980090,"""cf1/base_link""","[-0.012743663974106312, -1.328930377960205, 0.025985294952988625]"
1551189618032364163,,83,,1551189618,31974920,"""cf1/base_link""","[-0.09078401327133179, -1.4164941310882568, 0.020586268976330757]"
1551189618048377463,,84,,1551189618,48006682,"""cf1/base_link""","[-0.05502750724554062, -1.3335044384002686, 0.023815719410777092]"
1551189618078850384,,85,,1551189618,78497482,"""cf1/base_link""","[-0.10757322609424591, -1.3449373245239258, 0.021258551627397537]"
1551189618093152437,,86,,1551189618,92825947,"""cf1/base_link""","[0.045904818922281265, -1.3497058153152466, 0.02247587963938713]"
1551189618111588427,,87,,1551189618,111206304,"""cf1/base_link""","[-0.029607674106955528, -1.3508820533752441, 0.020962435752153397]"
1551189618129577244,,88,,1551189618,129253890,"""cf1/base_link""","[-0.10636750608682632, -1.3518224954605103, 0.019483448937535286]"
1551189618151573250,,89,,1551189618,151210557,"""cf1/base_link""","[0.052093297243118286, -1.3849217891693115, 0.020147783681750298]"
1551189618169485885,,90,,1551189618,169194456,"""cf1/base_link""","[-0.03865470364689827, -1.3142350912094116, 0.022702433168888092]"
1551189618189481649,,91,,1551189618,189113309,"""cf1/base_link""","[0.038177814334630966, -1.3306148052215576, 0.022701147943735123]"
1551189618212078337,,92,,1551189618,211699882,"""cf1/base_link""","[-0.04015684872865677, -1.3395196199417114, 0.02024589292705059]"
1551189618228297521,,93,,1551189618,227914716,"""cf1/base_link""","[-0.009528866969048977, -1.3443690538406372, 0.018885347992181778]"
1551189618250371470,,94,,1551189618,250003882,"""cf1/base_link""","[0.009325986728072166, -1.346017599105835, 0.01909731701016426]"
1551189618268453044,,95,,1551189618,268093155,"""cf1/base_link""","[0.018221857026219368, -1.3989917039871216, 0.017245283350348473]"
1551189618288469125,,96,,1551189618,288085131,"""cf1/base_link""","[0.026081005111336708, -1.373702883720398, 0.01826697215437889]"
1551189618308461999,,97,,1551189618,308071724,"""cf1/base_link""","[0.04883279651403427, -1.359490156173706, 0.01858689822256565]"
1551189618337096105,,98,,1551189618,336730434,"""cf1/base_link""","[0.026317374780774117, -1.3511617183685303, 0.018421033397316933]"
1551189618351501030,,99,,1551189618,351145910,"""cf1/base_link""","[0.12050502002239227, -1.2054249048233032, 0.02326071821153164]"
1551189618367840057,,100,,1551189618,367454754,"""cf1/base_link""","[0.03335179015994072, -1.3882213830947876, 0.015455390326678753]"
