rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1551189616354275325,,0,,1551189616,354123160,"""cf1/base_link""","[0.49803516268730164, 0.4996972382068634, 0.04589182510972023]"
1551189616373793714,,1,,1551189616,373687549,"""cf1/base_link""","[0.49805647134780884, 0.499224990606308, 0.04703981429338455]"
1551189616401168137,,2,,1551189616,401000189,"""cf1/base_link""","[0.4978235065937042, 0.4994569420814514, 0.047188900411129]"
1551189616414191097,,3,,1551189616,414079748,"""cf1/base_link""","[0.4980889856815338, 0.49921920895576477, 0.04863029345870018]"
1551189616434709177,,4,,1551189616,434596119,"""cf1/base_link""","[0.49809587001800537, 0.49921292066574097, 0.0487893782556057]"
1551189616453968505,,5,,1551189616,453880800,"""cf1/base_link""","[0.49807602167129517, 0.4992121458053589, 0.04784567654132843]"
1551189616474550607,,6,,1551189616,474420842,"""cf1/base_link""","[0.49807077646255493, 0.4994465112686157, 0.047528594732284546]"
1551189616494051430,,7,,1551189616,493930919,"""cf1/base_link""","[0.49783560633659363, 0.49944955110549927, 0.047478243708610535]"
1551189616513519335,,8,,1551189616,513284078,"""cf1/base_link""","[0.49806928634643555, 0.4992116689682007, 0.04735644906759262]"
1551189616537961400,,9,,1551189616,537753041,"""cf1/base_link""","[0.49806898832321167, 0.49920663237571716, 0.04727046936750412]"
1551189616557367005,,10,,1551189616,557251792,"""cf1/base_link""","[0.49781832098960876, 0.49920329451560974, 0.04718738794326782]"
1551189616575200977,,11,,1551189616,574931615,"""cf1/base_link""","[0.49781009554862976, 0.49920177459716797, 0.046783607453107834]"
1551189616596858755,,12,,1551189616,596568708,"""cf1/base_link""","[0.4980583190917969, 0.4992005527019501, 0.046681202948093414]"
1551189616616877987,,13,,1551189616,616538890,"""cf1/base_link""","[0.4977938234806061, 0.49920064210891724, 0.04604429379105568]"
1551189616636098975,,14,,1551189616,635838199,"""cf1/base_link""","[0.4980423152446747, 0.49920016527175903, 0.045977793633937836]"
1551189616664598309,,15,,1551189616,664268838,"""cf1/base_link""","[0.4980040192604065, 0.49945083260536194, 0.04424094408750534]"
1551189616673817922,,16,,1551189616,673476171,"""cf1/base_link""","[0.49775412678718567, 0.49920031428337097, 0.0445563942193985]"
1551189616693680337,,17,,1551189616,693320655,"""cf1/base_link""","[0.49775436520576477, 0.49945172667503357, 0.04429658502340317]"
1551189616713846630,,18,,1551189616,713616666,"""cf1/base_link""","[0.4980170428752899, 0.4994453489780426, 0.04457685351371765]"
1551189616734109646,,19,,1551189616,733790690,"""cf1/base_link""","[0.49776536226272583, 0.4991820752620697, 0.044954683631658554]"
1551189616755500181,,20,,1551189616,755163482,"""cf1/base_link""","[0.498018741607666, 0.4996904134750366, 0.04481146112084389]"
1551189616773986605,,21,,1551189616,773701370,"""cf1/base_link""","[0.49801313877105713, 0.49944496154785156, 0.045941632241010666]"
1551189616799891970,,22,,1551189616,799611449,"""cf1/base_link""","[-4.670834096032195e-05, -0.00017325249791610986, -0.5794124603271484]"
1551189616817800453,,23,,1551189616,817471080,"""cf1/base_link""","[-0.0005819206708110869, -0.0020087645389139652, 0.05111672729253769]"
1551189616835974451,,24,,1551189616,835575564,"""cf1/base_link""","[-0.0006649863789789379, -0.0022769358474761248, 0.04958033561706543]"
1551189616856583503,,25,,1551189616,856222347,"""cf1/base_link""","[-0.0006957886507734656, -0.0023916501086205244, 0.04952392727136612]"
1551189616874892435,,26,,1551189616,874595218,"""cf1/base_link""","[-0.0007037695613689721, -0.002432769164443016, 0.04869464412331581]"
1551189616895350154,,27,,1551189616,895000328,"""cf1/base_link""","[-0.0007241895655170083, -0.002432811539620161, 0.0489264614880085]"
1551189616924580056,,28,,1551189616,924182661,"""cf1/base_link""","[-0.0005291443667374551, -0.00243935058824718, 0.047340720891952515]"
1551189616939027495,,29,,1551189616,938630758,"""cf1/base_link""","[-0.00071071891579777, -0.0024389231111854315, 0.04685160890221596]"
1551189616955230230,,30,,1551189616,954889338,"""cf1/base_link""","[-0.0007339228177443147, -0.00224348995834589, 0.046644531190395355]"
1551189616975256859,,31,,1551189616,974854605,"""cf1/base_link""","[-0.0005353984888643026, -0.0023978687822818756, 0.04669914394617081]"
1551189616995395164,,32,,1551189616,995025760,"""cf1/base_link""","[-0.0007241320563480258, -0.0023852032609283924, 0.04654701426625252]"
1551189617015329951,,33,,1551189617,15045011,"""cf1/base_link""","[-0.0007233363576233387, -0.0019412207184359431, 0.04706776887178421]"
1551189617046130661,,34,,1551189617,45723833,"""cf1/base_link""","[-0.0005586830084212124, -0.0021389417815953493, 0.045705646276474]"
1551189617060559860,,35,,1551189617,60176670,"""cf1/base_link""","[-0.0007324971375055611, -0.0023263762705028057, 0.04538234695792198]"
1551189617074590675,,36,,1551189617,74241269,"""cf1/base_link""","[-0.0005504454020410776, -0.002309822477400303, 0.04575265571475029]"
1551189617094701175,,37,,1551189617,94342489,"""cf1/base_link""","[-0.0005379193462431431, -0.002309185918420553, 0.045532867312431335]"
1551189617114770763,,38,,1551189617,114403989,"""cf1/base_link""","[-0.0004617683298420161, -0.0022257897071540356, 0.04744572192430496]"
1551189617137118793,,39,,1551189617,136754583,"""cf1/base_link""","[-0.0006265228730626404, -0.0022213042248040438, 0.04834677651524544]"
1551189617155110461,,40,,1551189617,154828824,"""cf1/base_link""","[-0.0004289106000214815, -0.002173082437366247, 0.04870655760169029]"
1551189617185923211,,41,,1551189617,185603134,"""cf1/base_link""","[-0.0004216141242068261, -0.001965486677363515, 0.04859607294201851]"
1551189617200255542,,42,,1551189617,199891247,"""cf1/base_link""","[-0.0006028410280123353, -0.002104400424286723, 0.048756193369627]"
1551189617214537415,,43,,1551189617,214209940,"""cf1/base_link""","[-0.000663170765619725, -0.0021212659776210785, 0.04751110076904297]"
1551189617234803004,,44,,1551189617,234475297,"""cf1/base_link""","[-0.0006796444649808109, -0.0021326665300875902, 0.0472739152610302]"
1551189617254978019,,45,,1551189617,254660580,"""cf1/base_link""","[-0.0005220959428697824, -0.001941699767485261, 0.04718876630067825]"
1551189617273271139,,46,,1551189617,272909439,"""cf1/base_link""","[-0.0005110396887175739, -0.0019097416661679745, 0.04715210199356079]"
1551189617293540785,,47,,1551189617,293219046,"""cf1/base_link""","[-0.0004844282229896635, -0.002051763469353318, 0.04703579843044281]"
1551189617322557931,,48,,1551189617,322221945,"""cf1/base_link""","[-0.00044185505248606205, -0.0020518889650702477, 0.0479695163667202]"
1551189617336804583,,49,,1551189617,336410086,"""cf1/base_link""","[-0.00040586228715255857, -0.0018542263424023986, 0.049026213586330414]"
