rosbagTimestamp,transforms,-,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1551189609240010694,,,0,,1551189609,239663019,"""world""","""Drone1""",,,2.74892234802,0.199294775724,0.104961015284,,0.00620959606022,0.00718614878133,-0.99959218502,-0.0269329510629
1551189609240030824,,,0,,1551189609,239709348,"""world""","""Drone1""",,,2.74890971184,0.199284315109,0.104947812855,,0.00604079570621,0.00711338641122,-0.999590694904,-0.02704568021
1551189609249696131,,,0,,1551189609,249289349,"""world""","""Drone1""",,,2.74891638756,0.199297249317,0.104951374233,,0.00612687552348,0.00710584549233,-0.999591588974,-0.0269952230155
1551189609259050590,,,0,,1551189609,258651255,"""world""","""Drone1""",,,2.74891734123,0.199301734567,0.104944117367,,0.00597461964935,0.00711340550333,-0.999592661858,-0.0269854236394
1551189609269602976,,,0,,1551189609,269185909,"""world""","""Drone1""",,,2.7489066124,0.199300244451,0.104954659939,,0.00619744649157,0.00733557436615,-0.999592840672,-0.0268697142601
1551189609280212682,,,0,,1551189609,279751189,"""world""","""Drone1""",,,2.74892091751,0.199286714196,0.104963764548,,0.00627560680732,0.00714678596705,-0.999592006207,-0.0269322078675
1551189609280268266,,,0,,1551189609,279818112,"""world""","""Drone1""",,,2.7489066124,0.199298813939,0.104953281581,,0.00627827877179,0.00702686468139,-0.999591946602,-0.0269661117345
1551189609289744023,,,0,,1551189609,289349635,"""world""","""Drone1""",,,2.74890756607,0.199291452765,0.104963578284,,0.00629627564922,0.00734622450545,-0.999586641788,-0.0270744897425
1551189609299212216,,,0,,1551189609,298746932,"""world""","""Drone1""",,,2.74891376495,0.199300006032,0.104951404035,,0.00604031048715,0.00706492224708,-0.999593853951,-0.0269434023649
1551189609309818068,,,0,,1551189609,309406045,"""world""","""Drone1""",,,2.74891781807,0.199290633202,0.10496275872,,0.00635208934546,0.00722349854186,-0.999588906765,-0.0270113702863
1551189609319317058,,,0,,1551189609,318894729,"""world""","""Drone1""",,,2.74893426895,0.199300915003,0.104945763946,,0.00599945895374,0.00687928916886,-0.999595463276,-0.0269363857806
1551189609329922180,,,0,,1551189609,329454046,"""world""","""Drone1""",,,2.74891877174,0.199289232492,0.104945406318,,0.00631058262661,0.00711558479816,-0.999590158463,-0.0270025338978
1551189609329966973,,,0,,1551189609,329492541,"""world""","""Drone1""",,,2.74891996384,0.199293255806,0.10495018959,,0.00635781791061,0.00703167775646,-0.999591708183,-0.0269542429596
1551189609339319533,,,0,,1551189609,338926722,"""world""","""Drone1""",,,2.74892401695,0.1992983073,0.104951456189,,0.00634290510789,0.007196795661,-0.999592542648,-0.0268840156496
1551189609349969428,,,0,,1551189609,349538747,"""world""","""Drone1""",,,2.74891781807,0.199284702539,0.104944847524,,0.00614928919822,0.0071302591823,-0.999593019485,-0.0269291158766
1551189609359575915,,,0,,1551189609,359153502,"""world""","""Drone1""",,,2.74891471863,0.199286863208,0.104954630136,,0.00629581185058,0.00720019126311,-0.999590396881,-0.0269733089954
1551189609370062482,,,0,,1551189609,369657772,"""world""","""Drone1""",,,2.74891352654,0.199291542172,0.104962475598,,0.00599850900471,0.00705567002296,-0.999594509602,-0.0269281361252
1551189609379739461,,,0,,1551189609,379307477,"""world""","""Drone1""",,,2.74892091751,0.199303761125,0.104945316911,,0.00614517554641,0.0071928310208,-0.999591350555,-0.026975331828
