duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.5,0,0.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0558269119,-0.1329448321,-2.2332320282,-2.617328945,7.2441511909,-4.3641312232,0.8312630943,0,0,0,0,0,0,0,0
1.5,1,0.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0558269119,-0.1329448321,-2.2332320282,-2.617328945,7.2441511909,-4.3641312232,0.8312630943,0,0,0,0,0,0,0,0
1.5,2,0.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0558269119,-0.1329448321,-2.2332320282,-2.617328945,7.2441511909,-4.3641312232,0.8312630943,0,0,0,0,0,0,0,0
1.5,3,0.666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0558269119,-0.1329448321,-2.2332320282,-2.617328945,7.2441511909,-4.3641312232,0.8312630943,0,0,0,0,0,0,0,0
