rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1553088641960881069,,0,,1553088641,960707725,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 40.0]"
1553088641979762350,,1,,1553088641,979647254,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 40.0]"
1553088641999900935,,2,,1553088641,999787508,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 40.0]"
1553088642019895666,,3,,1553088642,19739438,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 40.0]"
1553088642039752572,,4,,1553088642,39630547,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 40.0]"
1553088642062615889,,5,,1553088642,62527277,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 37.0]"
1553088642080198280,,6,,1553088642,80000130,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 37.0]"
1553088642099909913,,7,,1553088642,99678308,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 37.0]"
1553088642120818677,,8,,1553088642,120641883,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 37.0]"
1553088642140211939,,9,,1553088642,139933971,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 37.0]"
1553088642159871602,,10,,1553088642,159625507,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642191451578,,11,,1553088642,191155676,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642203531716,,12,,1553088642,202915825,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642221238127,,13,,1553088642,220934593,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642240389102,,14,,1553088642,240050237,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642260801786,,15,,1553088642,260459322,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642279959615,,16,,1553088642,279675056,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642299972812,,17,,1553088642,299757735,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642323909199,,18,,1553088642,323627058,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642338913026,,19,,1553088642,338588594,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642358876997,,20,,1553088642,358589909,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642380322572,,21,,1553088642,380030129,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642400822782,,22,,1553088642,400554264,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642420017989,,23,,1553088642,419740951,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642448306777,,24,,1553088642,447935539,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 35.0]"
1553088642460227614,,25,,1553088642,459957335,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 38.0]"
1553088642480272091,,26,,1553088642,479916949,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 38.0]"
1553088642499878236,,27,,1553088642,499660495,"""cf1/base_link""","[0.0, 0.0, 0.0, 0.0, 0.0, 38.0]"
