rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1553088641921507862,,0,,1553088641,921332396,"""cf1/base_link""","[0.499952107667923, 0.5004459619522095, 0.03769887238740921]"
1553088641932615634,,1,,1553088641,932442820,"""cf1/base_link""","[0.49995407462120056, 0.5006256699562073, 0.037892863154411316]"
1553088641952476673,,2,,1553088641,952362972,"""cf1/base_link""","[0.49995511770248413, 0.5006288886070251, 0.03796356916427612]"
1553088641972994080,,3,,1553088641,972886318,"""cf1/base_link""","[0.4999656677246094, 0.5004336833953857, 0.039611801505088806]"
1553088641992983771,,4,,1553088641,992867642,"""cf1/base_link""","[0.4999682605266571, 0.5004037022590637, 0.03988710045814514]"
1553088642013134191,,5,,1553088642,13004938,"""cf1/base_link""","[0.49997037649154663, 0.5003839135169983, 0.04008777067065239]"
1553088642033038289,,6,,1553088642,32872841,"""cf1/base_link""","[0.49997156858444214, 0.5005741715431213, 0.04032016545534134]"
1553088642057658657,,7,,1553088642,57544227,"""cf1/base_link""","[0.4999706745147705, 0.5007801651954651, 0.040469784289598465]"
1553088642071945862,,8,,1553088642,71855534,"""cf1/base_link""","[0.49995630979537964, 0.5006368160247803, 0.03848934918642044]"
1553088642093480880,,9,,1553088642,93243188,"""cf1/base_link""","[0.49995872378349304, 0.5004186630249023, 0.03843751549720764]"
1553088642114369734,,10,,1553088642,114207969,"""cf1/base_link""","[0.49996355175971985, 0.50041264295578, 0.03872090205550194]"
1553088642133497645,,11,,1553088642,133200306,"""cf1/base_link""","[0.499966561794281, 0.5006139874458313, 0.03890438377857208]"
1553088642153317529,,12,,1553088642,153045979,"""cf1/base_link""","[0.4999655783176422, 0.5008348226547241, 0.038943033665418625]"
1553088642172826067,,13,,1553088642,172544125,"""cf1/base_link""","[0.4999448359012604, 0.5006871223449707, 0.03648710623383522]"
1553088642198331475,,14,,1553088642,198110943,"""cf1/base_link""","[0.4999442398548126, 0.5006853938102722, 0.03631998226046562]"
1553088642214081881,,15,,1553088642,213787534,"""cf1/base_link""","[0.49994146823883057, 0.5006868243217468, 0.03614278882741928]"
1553088642232946588,,16,,1553088642,232608374,"""cf1/base_link""","[0.49993929266929626, 0.5006889700889587, 0.035964444279670715]"
1553088642253487886,,17,,1553088642,253181763,"""cf1/base_link""","[0.4999340772628784, 0.5006923079490662, 0.03578178584575653]"
1553088642273485071,,18,,1553088642,273135969,"""cf1/base_link""","[0.4999275505542755, 0.5007057785987854, 0.035082511603832245]"
1553088642293755199,,19,,1553088642,293562449,"""cf1/base_link""","[0.4999253749847412, 0.5004996061325073, 0.03486213833093643]"
1553088642320523803,,20,,1553088642,320235673,"""cf1/base_link""","[0.49971267580986023, 0.500490128993988, 0.034697651863098145]"
1553088642332364919,,21,,1553088642,332076724,"""cf1/base_link""","[0.4999116361141205, 0.5006994009017944, 0.03467072919011116]"
1553088642353229678,,22,,1553088642,352901301,"""cf1/base_link""","[0.49991533160209656, 0.5009361505508423, 0.03447877615690231]"
1553088642372649504,,23,,1553088642,372312001,"""cf1/base_link""","[-4.437707502802368e-06, -0.00018699807696975768, -3.8516009226441383e-07]"
1553088642394339510,,24,,1553088642,393942890,"""cf1/base_link""","[-3.425660543143749e-05, -0.0004147972504142672, 0.15607324242591858]"
