rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1553088641930781772,,0,,1553088641,930663191,"""cf1/base_link""","[0.8840633630752563, -0.4457668662071228, -0.028673453256487846]"
1553088641950094391,,1,,1553088641,949923784,"""cf1/base_link""","[0.8885617852210999, -0.4441564381122589, -0.028065115213394165]"
1553088641969618915,,2,,1553088641,969509387,"""cf1/base_link""","[0.9779670238494873, -0.4419088661670685, -0.0274837426841259]"
1553088641990605989,,3,,1553088641,990483137,"""cf1/base_link""","[0.9409980177879333, -0.4411212205886841, -0.02704489231109619]"
1553088642010842964,,4,,1553088642,10724709,"""cf1/base_link""","[0.9213308691978455, -0.4413316547870636, -0.02700316533446312]"
1553088642031638070,,5,,1553088642,31478783,"""cf1/base_link""","[0.8629054427146912, -0.4416147768497467, -0.027895743027329445]"
1553088642056272673,,6,,1553088642,56183509,"""cf1/base_link""","[0.8123443126678467, -0.4410140812397003, -0.028272172436118126]"
1553088642070658477,,7,,1553088642,70497505,"""cf1/base_link""","[0.9040607810020447, -0.441303014755249, -0.028093820437788963]"
1553088642091239204,,8,,1553088642,90996545,"""cf1/base_link""","[0.9427074790000916, -0.4418933391571045, -0.027702253311872482]"
1553088642112109948,,9,,1553088642,111892847,"""cf1/base_link""","[0.9339586496353149, -0.44217634201049805, -0.028344066813588142]"
1553088642131155442,,10,,1553088642,130902835,"""cf1/base_link""","[0.8590129017829895, -0.44197824597358704, -0.028221527114510536]"
1553088642151029968,,11,,1553088642,150700745,"""cf1/base_link""","[0.8192217946052551, -0.4413728415966034, -0.029262322932481766]"
1553088642170596499,,12,,1553088642,170280434,"""cf1/base_link""","[0.9260872602462769, -0.44112375378608704, -0.028979413211345673]"
1553088642196196379,,13,,1553088642,195889436,"""cf1/base_link""","[0.9177946448326111, -0.44116246700286865, -0.027672437950968742]"
1553088642211765802,,14,,1553088642,211465428,"""cf1/base_link""","[0.9160401821136475, -0.4400760233402252, -0.028657345101237297]"
1553088642230699594,,15,,1553088642,230366362,"""cf1/base_link""","[0.9144023060798645, -0.4389090836048126, -0.028663890436291695]"
1553088642251295754,,16,,1553088642,250931201,"""cf1/base_link""","[0.9132532477378845, -0.4364636242389679, -0.029264504089951515]"
1553088642271237234,,17,,1553088642,270899324,"""cf1/base_link""","[0.9105550646781921, -0.4354964792728424, -0.0293660257011652]"
1553088642291566707,,18,,1553088642,291320560,"""cf1/base_link""","[0.9776774048805237, -0.43521612882614136, -0.029243649914860725]"
1553088642309997368,,19,,1553088642,309696257,"""cf1/base_link""","[0.9454718828201294, -0.3685818016529083, -0.0292024128139019]"
1553088642329534198,,20,,1553088642,329258623,"""cf1/base_link""","[0.8639436960220337, -0.46500059962272644, -0.02750510163605213]"
