rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1552833739708477522,,10,,1552833739,708397664,"""cf1/base_link""","[1486.0, 1398.0, 3894.0, 3108.0, 547.0, 45.0]"
1552833739727589866,,11,,1552833739,727464617,"""cf1/base_link""","[1486.0, 1398.0, 3894.0, 3108.0, 537.0, 43.0]"
1552833739752784127,,12,,1552833739,752708538,"""cf1/base_link""","[1486.0, 1398.0, 3894.0, 3108.0, 537.0, 43.0]"
1552833739768203729,,13,,1552833739,768107133,"""cf1/base_link""","[1486.0, 1398.0, 3894.0, 3108.0, 537.0, 41.0]"
1552833739787120200,,14,,1552833739,787046981,"""cf1/base_link""","[1489.0, 1398.0, 3894.0, 3108.0, 537.0, 41.0]"
1552833739807966741,,15,,1552833739,807860967,"""cf1/base_link""","[1489.0, 1682.0, 3824.0, 2924.0, 537.0, 43.0]"
1552833739828580405,,16,,1552833739,828519494,"""cf1/base_link""","[1489.0, 1682.0, 3824.0, 2924.0, 532.0, 39.0]"
1552833739848583217,,17,,1552833739,848333471,"""cf1/base_link""","[1489.0, 1682.0, 3824.0, 2924.0, 532.0, 39.0]"
1552833739876798321,,18,,1552833739,876586508,"""cf1/base_link""","[1489.0, 1682.0, 3824.0, 2924.0, 532.0, 44.0]"
1552833739887048019,,19,,1552833739,886887846,"""cf1/base_link""","[1483.0, 1682.0, 3824.0, 2924.0, 532.0, 41.0]"
1552833739907842625,,20,,1552833739,907688141,"""cf1/base_link""","[1483.0, 1534.0, 3830.0, 2990.0, 532.0, 41.0]"
1552833739929360981,,21,,1552833739,929084307,"""cf1/base_link""","[1483.0, 1534.0, 3830.0, 2990.0, 543.0, 43.0]"
1552833739947629301,,22,,1552833739,947344529,"""cf1/base_link""","[1483.0, 1534.0, 3830.0, 2990.0, 543.0, 43.0]"
1552833739967238872,,23,,1552833739,967046144,"""cf1/base_link""","[1483.0, 1534.0, 3830.0, 2990.0, 543.0, 42.0]"
1552833739986544821,,24,,1552833739,986244414,"""cf1/base_link""","[1486.0, 1534.0, 3830.0, 2990.0, 543.0, 42.0]"
1552833740009852152,,25,,1552833740,9620530,"""cf1/base_link""","[1486.0, 1354.0, 3914.0, 2769.0, 543.0, 42.0]"
1552833740027257802,,26,,1552833740,26839059,"""cf1/base_link""","[1486.0, 1354.0, 3914.0, 2769.0, 550.0, 43.0]"
1552833740046851075,,27,,1552833740,46519892,"""cf1/base_link""","[1486.0, 1354.0, 3914.0, 2769.0, 550.0, 43.0]"
1552833740067131979,,28,,1552833740,66073183,"""cf1/base_link""","[1486.0, 1354.0, 3914.0, 2769.0, 550.0, 43.0]"
1552833740088244968,,29,,1552833740,87845890,"""cf1/base_link""","[1486.0, 1354.0, 3914.0, 2769.0, 550.0, 41.0]"
1552833740107873736,,30,,1552833740,107567172,"""cf1/base_link""","[1486.0, 1545.0, 3880.0, 3155.0, 550.0, 41.0]"
1552833740131832569,,31,,1552833740,131577483,"""cf1/base_link""","[1486.0, 1545.0, 3880.0, 3155.0, 541.0, 42.0]"
1552833740148064413,,32,,1552833740,147702338,"""cf1/base_link""","[1486.0, 1545.0, 3880.0, 3155.0, 541.0, 46.0]"
1552833740166636184,,33,,1552833740,166307893,"""cf1/base_link""","[1486.0, 1545.0, 3880.0, 3155.0, 541.0, 46.0]"
1552833740187890744,,34,,1552833740,187556016,"""cf1/base_link""","[1485.0, 1545.0, 3880.0, 3155.0, 541.0, 43.0]"
1552833740206744598,,35,,1552833740,206393354,"""cf1/base_link""","[1485.0, 1875.0, 3926.0, 2530.0, 541.0, 43.0]"
1552833740227553725,,36,,1552833740,227240648,"""cf1/base_link""","[1485.0, 1875.0, 3926.0, 2530.0, 535.0, 41.0]"
1552833740257313787,,37,,1552833740,256897864,"""cf1/base_link""","[1485.0, 1875.0, 3926.0, 2530.0, 535.0, 44.0]"
1552833740266523871,,38,,1552833740,266199593,"""cf1/base_link""","[1485.0, 1875.0, 3926.0, 2530.0, 535.0, 44.0]"
1552833740287378400,,39,,1552833740,287067330,"""cf1/base_link""","[1485.0, 1875.0, 3926.0, 2530.0, 535.0, 44.0]"
1552833740306366681,,40,,1552833740,306068236,"""cf1/base_link""","[1485.0, 1745.0, 3901.0, 2637.0, 535.0, 42.0]"
