rosbagTimestamp,x,y,z,roll,pitch,yaw,front,back,up,left,right,zrange,ref_x,ref_y,ref_z,ref_roll,ref_pitch,ref_yaw,front_x,front_y,front_z,back_x,back_y,back_z,left_x,left_y,left_z,right_x,right_y,right_z
[nsec],[meter],[meter],[meter],[rad],[rad],[rad],[mm],[mm],[mm],[mm],[mm],[mm],[pixel],[meter],[meter],[meter],[radian],[radian],[radian],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter],[meter]
since ros start,world coord.,world coord.,world coord.,world coord.,world coord.,world coord.,LC,LC,LC,LC,LC,LC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC,WC
1.55283374358683E+018,-0.0279864967,-0.0203851257,0.1108570918,-0.005191909,-0.0306199651,-0.0064499619,1.502,2.06,3.652,3.183,3.473,0.108,-0.1104534566,-0.0285263974,-0.0205726512,-0.0024131992,0.025131463,-0.0060093355,1.4729721916,-0.0295986187,0.1481962591,-2.0856735932,-0.0085455993,0.0780209094,-0.0085792567,3.1631680319,0.1096556919,-0.048049907,-3.4924887556,0.1098321674
1.5528337436068E+018,-0.0307787843,-0.0203126818,0.1148192734,-0.0084715321,-0.0218392421,-0.0066048013,1.502,1.675,3.853,3.092,3.473,0.112,-0.1108570918,-0.0279864967,-0.0203851257,-0.0053893785,0.0306206016,-0.0064469384,1.4729721916,-0.0295986187,0.1481962591,-1.7021665077,-0.0095865787,0.0595766644,-0.0075521569,3.071505715,0.0948113064,-0.048049907,-3.4924887556,0.1098321674
1.55283374362682E+018,-0.0307703894,-0.0201653466,0.1165193096,-0.00865531,-0.0220182107,-0.0063752212,1.502,1.675,3.853,3.092,3.488,0.117,-0.1148192734,-0.0307787843,-0.0203126818,-0.0087956715,0.022018658,-0.0063736759,1.4729721916,-0.0295986187,0.1481962591,-1.7021665077,-0.0095865787,0.0595766644,-0.0075521569,3.071505715,0.0948113064,-0.0536792204,-3.5081069153,0.1450012999
1.55283374364692E+018,-0.0302673057,-0.0205161702,0.1176364347,-0.0020524465,-0.0231640254,-0.0061706093,1.502,1.675,3.853,3.092,3.488,0.117,-0.1165193096,-0.0307703894,-0.0201653466,-0.0021953717,0.0231644662,-0.0061689538,1.4729721916,-0.0295986187,0.1481962591,-1.7021665077,-0.0095865787,0.0595766644,-0.0075521569,3.071505715,0.0948113064,-0.0536792204,-3.5081069153,0.1450012999
1.55283374366689E+018,-0.029267095,-0.0213110074,0.1171893701,0.0055016196,-0.0279711851,-0.0057254042,1.502,1.675,3.853,3.092,3.488,0.116,-0.1171893701,-0.029267095,-0.0213110074,0.0053414924,0.0279716433,-0.0057231645,1.4729721916,-0.0295986187,0.1481962591,-1.7021665077,-0.0095865787,0.0595766644,-0.0075521569,3.071505715,0.0948113064,-0.0536792204,-3.5081069153,0.1450012999
1.55283374368676E+018,-0.0295672845,-0.0205794051,0.1190430447,0.0020894812,-0.0263134755,-0.006334273,1.494,1.675,3.853,3.092,3.488,0.116,-0.1171893701,-0.029267095,-0.0213110074,0.0053414924,0.0279716433,-0.0057231645,1.4641240226,-0.0298613686,0.1589728716,-1.7021665077,-0.0095865787,0.0595766644,-0.0075521569,3.071505715,0.0948113064,-0.0536792204,-3.5081069153,0.1450012999
1.55283374370668E+018,-0.0301960427,-0.0210907981,0.1182978526,0.0006674663,-0.0182536057,-0.0061638515,1.494,1.599,3.805,2.966,3.488,0.116,-0.1190430447,-0.0295672845,-0.0205794051,0.0019228215,0.0263140032,-0.0063320802,1.4641240226,-0.0298613686,0.1589728716,-1.6279816763,-0.0104544766,0.0769726527,-0.0109430504,2.9453556509,0.1252382961,-0.0536792204,-3.5081069153,0.1450012999
1.5528337437269E+018,-0.0284134466,-0.0212567784,0.1176814213,0.0002705071,-0.0216654521,-0.0064821856,1.494,1.599,3.805,2.966,3.489,0.113,-0.1182978526,-0.0301960427,-0.0210907981,0.0001300766,0.0216659072,-0.0064806643,1.4641240226,-0.0298613686,0.1589728716,-1.6279816763,-0.0104544766,0.0769726527,-0.0109430504,2.9453556509,0.1252382961,-0.0527917832,-3.5100175016,0.1173542748
1.5528337437468E+018,-0.0270271171,-0.0216900315,0.1183011234,0.0038978967,-0.0210475343,-0.0065725167,1.494,1.599,3.805,2.966,3.489,0.113,-0.1176814213,-0.0284134466,-0.0212567784,0.0037595697,0.0210479887,-0.0065710609,1.4641240226,-0.0298613686,0.1589728716,-1.6279816763,-0.0104544766,0.0769726527,-0.0109430504,2.9453556509,0.1252382961,-0.0527917832,-3.5100175016,0.1173542748
1.55283374376696E+018,-0.027309753,-0.0218467154,0.1184149608,0.0056346179,-0.0127930717,-0.0061844431,1.494,1.599,3.805,2.966,3.489,0.113,-0.1183011234,-0.0270271171,-0.0216900315,0.0055555011,0.0127933163,-0.0061839371,1.4641240226,-0.0298613686,0.1589728716,-1.6279816763,-0.0104544766,0.0769726527,-0.0109430504,2.9453556509,0.1252382961,-0.0527917832,-3.5100175016,0.1173542748
1.55283374378674E+018,-0.0263894647,-0.0217132084,0.1205936372,0.0033048472,-0.0037813813,-0.0060337743,1.5,1.599,3.805,2.966,3.489,0.115,-0.1183011234,-0.0270271171,-0.0216900315,0.0055555011,0.0127933163,-0.0061839371,1.4728214545,-0.030965878,0.1374902074,-1.6279816763,-0.0104544766,0.0769726527,-0.0109430504,2.9453556509,0.1252382961,-0.0527917832,-3.5100175016,0.1173542748
1.5528337438069E+018,-0.0257365163,-0.0216675866,0.1193380877,0.0018789557,0.0043536265,-0.0058664107,1.5,1.889,3.842,3.091,3.489,0.114,-0.1205936372,-0.0263894647,-0.0217132084,0.0032820309,0.0037814502,-0.0060337311,1.4728214545,-0.030965878,0.1374902074,-1.915341574,-0.0103155594,0.1134506249,-0.0077779105,3.069213879,0.1308088282,-0.0527917832,-3.5100175016,0.1173542748
1.55283374382687E+018,-0.0246724784,-0.0229174029,0.1204152852,0.0075474703,0.0060603528,-0.0055163517,1.5,1.889,3.842,3.091,3.504,0.119,-0.1193380877,-0.0257365163,-0.0216675866,0.0075809015,-0.006060445,-0.0055162504,1.4728214545,-0.030965878,0.1374902074,-1.915341574,-0.0103155594,0.1134506249,-0.0077779105,3.069213879,0.1308088282,-0.0452254334,-3.5255135896,0.0928924885
1.55283374384686E+018,-0.0233652759,-0.0225252975,0.1220634878,0.003906196,0.0025313806,-0.0044971647,1.5,1.889,3.842,3.091,3.504,0.119,-0.1220634878,-0.0233652759,-0.0225252975,0.0039175801,-0.0025314062,-0.0044971503,1.4728214545,-0.030965878,0.1374902074,-1.915341574,-0.0103155594,0.1134506249,-0.0077779105,3.069213879,0.1308088282,-0.0452254334,-3.5255135896,0.0928924885
1.55283374386683E+018,-0.0219970513,-0.0226221774,0.122879006,0.001956667,0.0014641789,-0.0037235954,1.5,1.889,3.842,3.091,3.504,0.121,-0.122879006,-0.0219970513,-0.0226221774,0.001962119,-0.0014641891,-0.0037235914,1.4728214545,-0.030965878,0.1374902074,-1.915341574,-0.0103155594,0.1134506249,-0.0077779105,3.069213879,0.1308088282,-0.0452254334,-3.5255135896,0.0928924885
1.55283374388667E+018,-0.0224559046,-0.0228995588,0.1244984493,-0.0008521814,0.0114330151,-0.0026528216,1.495,1.889,3.842,3.091,3.504,0.121,-0.122879006,-0.0219970513,-0.0226221774,0.001962119,-0.0014641891,-0.0037235914,1.472990982,-0.0281889337,0.1206900593,-1.915341574,-0.0103155594,0.1134506249,-0.0077779105,3.069213879,0.1308088282,-0.0452254334,-3.5255135896,0.0928924885
1.55283374390691E+018,-0.0219032969,-0.0235265624,0.1275838465,0.0004120446,0.0174937434,-0.0020843186,1.495,1.776,3.886,3.103,3.504,0.126,-0.1244984493,-0.0224559046,-0.0228995588,-0.0008218522,-0.0114330553,-0.0026526482,1.472990982,-0.0281889337,0.1206900593,-1.7983335832,-0.0181884611,0.1448030417,-0.0077779105,3.069213879,0.1308088282,-0.0452254334,-3.5255135896,0.0928924885
1.55283374392684E+018,-0.0213148631,-0.0236536618,0.1290825307,0.0024324551,0.0181284975,-0.0014591696,1.495,1.776,3.886,3.103,3.624,0.128,-0.1275838465,-0.0219032969,-0.0235265624,0.0024589063,-0.0181285168,-0.0014589299,1.472990982,-0.0281889337,0.1206900593,-1.7983335832,-0.0181884611,0.1448030417,-0.0142544437,3.0800884761,0.1218543036,-0.0273511077,-3.6475117499,0.1187700862
1.55283374394675E+018,-0.0214546286,-0.0234257616,0.1314566135,0.0001368009,0.0182341605,-0.0001501338,1.495,1.776,3.886,3.103,3.624,0.133,-0.1314566135,-0.0214546286,-0.0234257616,0.0001395384,-0.0182341607,-0.0001501089,1.472990982,-0.0281889337,0.1206900593,-1.7983335832,-0.0181884611,0.1448030417,-0.0142544437,3.0800884761,0.1218543036,-0.0273511077,-3.6475117499,0.1187700862
1.55283374396687E+018,-0.0216316842,-0.023084024,0.1339196563,-0.0051091133,0.0132140446,0.001309869,1.495,1.776,3.886,3.103,3.624,0.133,-0.1339196563,-0.0216316842,-0.023084024,-0.0051264215,-0.0132140559,0.0013097547,1.472990982,-0.0281889337,0.1206900593,-1.7983335832,-0.0181884611,0.1448030417,-0.0142544437,3.0800884761,0.1218543036,-0.0273511077,-3.6475117499,0.1187700862
1.55283374398677E+018,-0.0210748538,-0.0227003358,0.1363988072,-0.0094168669,0.007034921,0.0024976316,1.494,1.776,3.886,3.103,3.624,0.133,-0.1339196563,-0.0216316842,-0.023084024,-0.0051264215,-0.0132140559,0.0013097547,1.4722366018,-0.0211272511,0.1141784481,-1.7983335832,-0.0181884611,0.1448030417,-0.0142544437,3.0800884761,0.1218543036,-0.0273511077,-3.6475117499,0.1187700862
1.55283374400674E+018,-0.0227016956,-0.0226851869,0.1420092285,-0.0077569981,0.0080434965,0.0029425483,1.494,1.578,3.876,2.844,3.624,0.138,-0.1363988072,-0.0210748538,-0.0227003358,-0.0094344374,-0.007034943,0.0024975698,1.4722366018,-0.0211272511,0.1141784481,-1.5990308845,-0.0266414968,0.147499821,-0.028366197,2.821164225,0.1096182963,-0.0273511077,-3.6475117499,0.1187700862
1.55283374402694E+018,-0.0213776249,-0.0233831704,0.1442755312,-0.0004626272,-0.0027687986,0.0034438283,1.494,1.578,3.876,2.844,0.994,0.139,-0.1420092285,-0.0227016956,-0.0226851869,-0.0004530919,0.002768815,0.0034438151,1.4722366018,-0.0211272511,0.1141784481,-1.5990308845,-0.0266414968,0.147499821,-0.028366197,2.821164225,0.1096182963,-0.0273511077,-3.6475117499,0.1187700862
1.55283374404688E+018,-0.0216833409,-0.0204970948,0.1484758109,-0.008385449,-0.0077967411,0.0049716796,1.494,1.578,3.876,2.844,0.994,0.148,-0.1484758109,-0.0216833409,-0.0204970948,-0.0083466862,0.0077968375,0.0049715285,1.4722366018,-0.0211272511,0.1141784481,-1.5990308845,-0.0266414968,0.147499821,-0.028366197,2.821164225,0.1096182963,-0.0192798106,-1.0166791906,0.1424690782
1.55283374406679E+018,-0.0210355464,-0.0225110203,0.1542940289,0.0024229762,-0.0138435295,0.0048796591,1.494,1.578,3.876,2.844,0.994,0.148,-0.1542940289,-0.0210355464,-0.0225110203,0.0024905263,0.0138436943,0.0048791915,1.4722366018,-0.0211272511,0.1141784481,-1.5990308845,-0.0266414968,0.147499821,-0.028366197,2.821164225,0.1096182963,-0.0192798106,-1.0166791906,0.1424690782
1.55283374408688E+018,-0.0217205472,-0.0228599757,0.1541126072,0.0010210495,-0.0108123851,0.0049201334,1.49,1.578,3.876,2.844,0.994,0.146,-0.1542940289,-0.0210355464,-0.0225110203,0.0024905263,0.0138436943,0.0048791915,1.4688039441,-0.0152410538,0.1749202291,-1.5990308845,-0.0266414968,0.147499821,-0.028366197,2.821164225,0.1096182963,-0.0192798106,-1.0166791906,0.1424690782
1.55283374410669E+018,-0.0140341455,-0.0232510492,0.1583786756,0.0034726723,-0.0292839716,0.0053708235,1.49,1.746,3.83,3.036,0.994,0.146,-0.1541126072,-0.0217205472,-0.0228599757,0.0010742473,0.010812516,0.0049198458,1.4688039441,-0.0152410538,0.1749202291,-1.7675973558,-0.0314499918,0.1352345506,-0.0366915205,3.0131015296,0.1572123319,-0.0192798106,-1.0166791906,0.1424690782
1.55283374412693E+018,-0.0140336342,-0.0232569426,0.1593256295,0.0038159642,-0.0158982655,0.0049702794,1.49,1.746,3.83,3.036,0.587,0.148,-0.1583786756,-0.0140341455,-0.0232510492,0.0038949803,0.0158984618,0.0049696513,1.4688039441,-0.0152410538,0.1749202291,-1.7675973558,-0.0314499918,0.1352345506,-0.0366915205,3.0131015296,0.1572123319,-0.0110810151,-0.6102393479,0.1561389931
1.55283374414686E+018,-0.0133002512,-0.0235224292,0.1588160843,0.0014179369,4.68636907275E-05,0.0049465304,1.49,1.746,3.83,3.036,0.587,0.148,-0.1588160843,-0.0133002512,-0.0235224292,0.0014177051,-4.68642640676E-05,0.0049465304,1.4688039441,-0.0152410538,0.1749202291,-1.7675973558,-0.0314499918,0.1352345506,-0.0366915205,3.0131015296,0.1572123319,-0.0110810151,-0.6102393479,0.1561389931
1.55283374416689E+018,-0.013699864,-0.0239213705,0.1602813452,-0.0029766796,0.0231469062,0.0044724904,1.49,1.746,3.83,3.036,0.587,0.153,-0.1602813452,-0.013699864,-0.0239213705,-0.0030801954,-0.0231471377,0.0044712923,1.4688039441,-0.0152410538,0.1749202291,-1.7675973558,-0.0314499918,0.1352345506,-0.0366915205,3.0131015296,0.1572123319,-0.0110810151,-0.6102393479,0.1561389931
1.55283374418677E+018,-0.0102727208,-0.0250315126,0.1607114524,-0.0015568179,0.0245797015,0.0037149602,1.493,1.746,3.83,3.036,0.587,0.153,-0.1602813452,-0.013699864,-0.0239213705,-0.0030801954,-0.0231471377,0.0044712923,1.4788852663,-0.0172457534,0.1257261001,-1.7675973558,-0.0314499918,0.1352345506,-0.0366915205,3.0131015296,0.1572123319,-0.0110810151,-0.6102393479,0.1561389931
1.5528337442067E+018,-0.0099745123,-0.0251843277,0.1621597409,-0.0019698414,0.0287040059,0.0033352381,1.493,1.91,3.854,3.036,0.587,0.153,-0.1607114524,-0.0102727208,-0.0250315126,-0.0016481218,-0.024579871,0.003713838,1.4788852663,-0.0172457534,0.1257261001,-1.9196825995,-0.0321249269,0.207653955,-0.0366915205,3.0131015296,0.1572123319,-0.0110810151,-0.6102393479,0.1561389931
1.55283374422679E+018,-0.0097774295,-0.0261640027,0.1605109125,-0.0017151486,0.0294491646,0.0024729812,1.493,1.91,3.854,3.036,0.539,0.155,-0.1621597409,-0.0099745123,-0.0251843277,-0.0017879654,-0.0294492546,0.0024719089,1.4788852663,-0.0172457534,0.1257261001,-1.9196825995,-0.0321249269,0.207653955,-0.0366915205,3.0131015296,0.1572123319,-0.008614358,-0.5641818195,0.1630838047
1.55283374424695E+018,-0.0100536868,-0.0263065156,0.1587740183,-0.0069247244,0.0328644502,0.0025871656,1.493,1.91,3.854,3.036,0.539,0.154,-0.1587740183,-0.0100536868,-0.0263065156,-0.0070097351,-0.0328645601,0.0025857685,1.4788852663,-0.0172457534,0.1257261001,-1.9196825995,-0.0321249269,0.207653955,-0.0366915205,3.0131015296,0.1572123319,-0.008614358,-0.5641818195,0.1630838047
1.55283374426685E+018,-0.0097039798,-0.0269311666,0.1593744308,-0.0081803945,0.0325924395,0.0017299009,1.493,1.91,3.854,3.036,0.539,0.154,-0.1593744308,-0.0097039798,-0.0269311666,-0.0082367662,-0.0325924883,0.0017289822,1.4788852663,-0.0172457534,0.1257261001,-1.9196825995,-0.0321249269,0.207653955,-0.0366915205,3.0131015296,0.1572123319,-0.008614358,-0.5641818195,0.1630838047
1.55283374428696E+018,-0.0110897468,-0.0271209497,0.1602999121,-0.008303031,0.0341775426,0.0009731951,1.49,1.91,3.854,3.036,0.539,0.161,-0.1593744308,-0.0097039798,-0.0269311666,-0.0082367662,-0.0325924883,0.0017289822,1.479502473,-0.0243549845,0.1108202932,-1.9196825995,-0.0321249269,0.207653955,-0.0366915205,3.0131015296,0.1572123319,-0.008614358,-0.5641818195,0.1630838047
1.55283374430685E+018,-0.0116206165,-0.0273891781,0.1618016511,-0.0071182514,0.0304866697,0.0005062142,1.49,1.704,3.903,2.962,0.539,0.161,-0.1602999121,-0.0110897468,-0.0271209497,-0.0083362859,-0.0341775588,0.0009726267,1.479502473,-0.0243549845,0.1108202932,-1.7140938123,-0.0287783054,0.2185271073,-0.0148126252,2.9347747298,0.1357209794,-0.008614358,-0.5641818195,0.1630838047
1.55283374432696E+018,-0.0108539481,-0.028254658,0.1627306044,-0.0046803246,0.0201775419,-0.0002196761,1.49,1.704,3.903,2.962,0.588,0.16,-0.1618016511,-0.0116206165,-0.0273891781,-0.0046758924,-0.0201775424,-0.0002196314,1.479502473,-0.0243549845,0.1108202932,-1.7140938123,-0.0287783054,0.2185271073,-0.0148126252,2.9347747298,0.1357209794,-0.0116942594,-0.6153827359,0.1645531117
1.55283374434687E+018,-0.0148652662,-0.0288945157,0.164828524,-0.0042698688,0.0225549937,-0.0013643637,1.49,1.704,3.903,2.962,0.588,0.164,-0.164828524,-0.0148652662,-0.0288945157,-0.0042390982,-0.0225550147,-0.0013640167,1.479502473,-0.0243549845,0.1108202932,-1.7140938123,-0.0287783054,0.2185271073,-0.0148126252,2.9347747298,0.1357209794,-0.0116942594,-0.6153827359,0.1645531117
1.55283374436688E+018,-0.0147105623,-0.0290724728,0.1680082381,-0.0062327046,0.0121243914,-0.0007991959,1.49,1.704,3.903,2.962,0.588,0.164,-0.1680082381,-0.0147105623,-0.0290724728,-0.0062230151,-0.0121243953,-0.0007991371,1.479502473,-0.0243549845,0.1108202932,-1.7140938123,-0.0287783054,0.2185271073,-0.0148126252,2.9347747298,0.1357209794,-0.0116942594,-0.6153827359,0.1645531117
1.55283374438676E+018,-0.0183220617,-0.0296582375,0.1697170585,-0.0068268049,0.0109750283,-0.0014432311,1.491,1.704,3.903,2.962,0.588,0.163,-0.1680082381,-0.0147105623,-0.0290724728,-0.0062230151,-0.0121243953,-0.0007991371,1.4761793738,-0.0302639861,0.1499312133,-1.7140938123,-0.0287783054,0.2185271073,-0.0148126252,2.9347747298,0.1357209794,-0.0116942594,-0.6153827359,0.1645531117
1.55283374440669E+018,-0.0200400744,-0.0302818287,0.1700920165,-0.0074033116,-0.0005934241,-0.0019284273,1.491,1.877,3.895,2.695,0.588,0.164,-0.1697170585,-0.0183220617,-0.0296582375,-0.0068109657,-0.0109750398,-0.0014431442,1.4761793738,-0.0302639861,0.1499312133,-1.8952070647,-0.0269494568,0.1903167732,-0.0146345613,2.6652764469,0.1513200703,-0.0116942594,-0.6153827359,0.1645531117
1.55283374442686E+018,-0.020055484,-0.0302914418,0.1726750433,-0.0101489792,-0.0197351742,-0.001719301,1.491,1.877,3.895,2.695,1.168,0.164,-0.1700920165,-0.0200400744,-0.0302818287,-0.007404456,0.0005934252,-0.001928427,1.4761793738,-0.0302639861,0.1499312133,-1.8952070647,-0.0269494568,0.1903167732,-0.0146345613,2.6652764469,0.1513200703,-0.0222975457,-1.1982476388,0.1787390039
1.55283374444684E+018,-0.0236354172,-0.0307960026,0.1748338342,-0.0115221113,-0.023431956,-0.0020744627,1.491,1.877,3.895,2.695,1.168,0.171,-0.1748338342,-0.0236354172,-0.0307960026,-0.0115707157,0.0234320064,-0.0020738932,1.4761793738,-0.0302639861,0.1499312133,-1.8952070647,-0.0269494568,0.1903167732,-0.0146345613,2.6652764469,0.1513200703,-0.0222975457,-1.1982476388,0.1787390039
1.55283374446686E+018,-0.02351721,-0.0308646578,0.1776456088,-0.0120946223,-0.0341533557,-0.0019611504,1.491,1.877,3.895,2.695,1.168,0.171,-0.1776456088,-0.02351721,-0.0308646578,-0.0121615892,0.0341534213,-0.0019600067,1.4761793738,-0.0302639861,0.1499312133,-1.8952070647,-0.0269494568,0.1903167732,-0.0146345613,2.6652764469,0.1513200703,-0.0222975457,-1.1982476388,0.1787390039
1.55283374448691E+018,-0.0265276972,-0.0317712985,0.1784237623,-0.0099153493,-0.0326942867,-0.0028113977,1.497,1.877,3.895,2.695,1.168,0.171,-0.1776456088,-0.02351721,-0.0308646578,-0.0121615892,0.0341534213,-0.0019600067,1.4726069086,-0.033798786,0.2287632432,-1.8952070647,-0.0269494568,0.1903167732,-0.0146345613,2.6652764469,0.1513200703,-0.0222975457,-1.1982476388,0.1787390039
1.55283374450683E+018,-0.0272584856,-0.0318356492,0.1794487387,-0.0103305766,-0.0390323376,-0.0034667283,1.497,1.503,3.819,3.097,1.168,0.176,-0.1784237623,-0.0265276972,-0.0317712985,-0.0104658573,0.0390325719,-0.0034640878,1.4726069086,-0.033798786,0.2287632432,-1.52837389,-0.0265647849,0.1197730542,-0.0145433881,3.0650405086,0.1464549037,-0.0222975457,-1.1982476388,0.1787390039
1.55283374452678E+018,-0.0291046109,-0.0325049236,0.1821625829,-0.009775241,-0.0419063836,-0.0036786312,1.497,1.503,3.819,3.097,3.484,0.176,-0.1821625829,-0.0291046109,-0.0325049236,-0.0099293547,0.0419066668,-0.0036754015,1.4726069086,-0.033798786,0.2287632432,-1.52837389,-0.0265647849,0.1197730542,-0.0145433881,3.0650405086,0.1464549037,-0.0433470738,-3.5163096469,0.2161890804
1.55283374454689E+018,-0.0289350916,-0.0331495255,0.1838544011,-0.0104080611,-0.0502947168,-0.0033345,1.497,1.503,3.819,3.097,3.484,0.182,-0.1821625829,-0.0291046109,-0.0325049236,-0.0105756988,0.0502949959,-0.0033302835,1.4726069086,-0.033798786,0.2287632432,-1.52837389,-0.0265647849,0.1197730542,-0.0145433881,3.0650405086,0.1464549037,-0.0433470738,-3.5163096469,0.2161890804
1.55283374456688E+018,-0.030562954,-0.0334630273,0.1864360869,-0.0113509606,-0.04763972,-0.0038137728,1.497,1.503,3.819,3.097,3.484,0.182,-0.1864360869,-0.030562954,-0.0334630273,-0.0115325798,0.0476400659,-0.0038094459,1.4726069086,-0.033798786,0.2287632432,-1.52837389,-0.0265647849,0.1197730542,-0.0145433881,3.0650405086,0.1464549037,-0.0433470738,-3.5163096469,0.2161890804
1.55283374458682E+018,-0.0314842314,-0.0332444273,0.1881492585,-0.0130956453,-0.0444317677,-0.004860851,1.494,1.503,3.819,3.097,3.484,0.184,-0.1864360869,-0.030562954,-0.0334630273,-0.0115325798,0.0476400659,-0.0038094459,1.4617311654,-0.0391543257,0.2575829096,-1.52837389,-0.0265647849,0.1197730542,-0.0145433881,3.0650405086,0.1464549037,-0.0433470738,-3.5163096469,0.2161890804
1.55283374460684E+018,-0.0309283379,-0.0307493266,0.1906648874,-0.0203950348,-0.0469204085,-0.0081667255,1.494,1.638,3.773,2.864,3.484,0.184,-0.1881492585,-0.0314842314,-0.0332444273,-0.0133115521,0.0444322919,-0.0048560537,1.4617311654,-0.0391543257,0.2575829096,-1.6678483102,-0.0252902426,0.1153939673,-0.0158981634,2.8304680645,0.1506814171,-0.0433470738,-3.5163096469,0.2161890804
1.55283374462691E+018,-0.031138476,-0.0317401849,0.1937998086,-0.0158307429,-0.0472533411,-0.0058764564,1.494,1.638,3.773,2.864,3.491,0.191,-0.1937998086,-0.031138476,-0.0317401849,-0.016108325,0.0472541558,-0.0058698968,1.4617311654,-0.0391543257,0.2575829096,-1.6678483102,-0.0252902426,0.1153939673,-0.0158981634,2.8304680645,0.1506814171,-0.0542608324,-3.5222271412,0.2490009377
1.55283374464675E+018,-0.0305173676,-0.0311710462,0.1984107941,-0.0142025871,-0.0473739448,-0.0052531628,1.494,1.638,3.773,2.864,3.491,0.199,-0.1984107941,-0.0305173676,-0.0311710462,-0.0144513594,0.0473745975,-0.005247269,1.4617311654,-0.0391543257,0.2575829096,-1.6678483102,-0.0252902426,0.1153939673,-0.0158981634,2.8304680645,0.1506814171,-0.0542608324,-3.5222271412,0.2490009377
1.55283374466684E+018,-0.0313328207,-0.0315436833,0.2018960565,-0.007952417,-0.0392997855,-0.0036230307,1.494,1.638,3.773,2.864,3.491,0.203,-0.2018960565,-0.0313328207,-0.0315436833,-0.0080947653,0.0393000432,-0.0036202332,1.4617311654,-0.0391543257,0.2575829096,-1.6678483102,-0.0252902426,0.1153939673,-0.0158981634,2.8304680645,0.1506814171,-0.0542608324,-3.5222271412,0.2490009377
1.55283374468696E+018,-0.0193464309,-0.0399510972,0.2068486512,0.0124065378,-0.0565682214,0.0077038717,1.493,1.638,3.773,2.864,3.491,0.203,-0.2018960565,-0.0313328207,-0.0315436833,-0.0080947653,0.0393000432,-0.0036202332,1.4605045873,-0.0369486796,0.2605555339,-1.6678483102,-0.0252902426,0.1153939673,-0.0158981634,2.8304680645,0.1506814171,-0.0542608324,-3.5222271412,0.2490009377
1.55283374470701E+018,-0.0188770592,-0.0383509547,0.2141784281,0.0009054334,-0.0410943316,0.004014577,1.493,1.671,3.758,2.488,3.491,0.213,-0.2068486512,-0.0193464309,-0.0399510972,0.0128421083,0.0565698965,0.0076915487,1.4605045873,-0.0369486796,0.2605555339,-1.6876240671,-0.0528035484,0.1123735582,-0.040257089,2.4477701569,0.2376659523,-0.0542608324,-3.5222271412,0.2490009377
1.55283374472705E+018,-0.0169688351,-0.0372363143,0.2184146196,-0.0200973101,-0.0193036298,0.0019798722,1.493,1.671,3.758,2.488,3.653,0.213,-0.2141784281,-0.0188770592,-0.0383509547,-0.0200590937,0.0193036676,0.0019795034,1.4605045873,-0.0369486796,0.2605555339,-1.6876240671,-0.0528035484,0.1123735582,-0.040257089,2.4477701569,0.2376659523,-0.0130630502,-3.6906089,0.2875752826
1.5528337447467E+018,-0.0148484251,-0.0368086137,0.2201109231,-0.041022884,0.0052873282,0.0013652343,1.493,1.671,3.758,2.488,3.653,0.215,-0.2201109231,-0.0148484251,-0.0368086137,-0.0410301024,-0.0052873331,0.0013652152,1.4605045873,-0.0369486796,0.2605555339,-1.6876240671,-0.0528035484,0.1123735582,-0.040257089,2.4477701569,0.2376659523,-0.0130630502,-3.6906089,0.2875752826
1.55283374476683E+018,-0.0133502018,-0.0382447205,0.2241140157,-0.0447869834,0.0266645446,0.0015815597,1.493,1.671,3.758,2.488,3.653,0.213,-0.2241140157,-0.0133502018,-0.0382447205,-0.04482915,-0.026664578,0.0015809975,1.4605045873,-0.0369486796,0.2605555339,-1.6876240671,-0.0528035484,0.1123735582,-0.040257089,2.4477701569,0.2376659523,-0.0130630502,-3.6906089,0.2875752826
1.55283374478688E+018,-0.0092980815,-0.039182689,0.2243040949,-0.0359231511,0.0316985079,0.0020022356,1.49,1.671,3.758,2.488,3.653,0.213,-0.2241140157,-0.0133502018,-0.0382447205,-0.04482915,-0.026664578,0.0015809975,1.4761182733,-0.0358890353,0.184388552,-1.6876240671,-0.0528035484,0.1123735582,-0.040257089,2.4477701569,0.2376659523,-0.0130630502,-3.6906089,0.2875752826
1.55283374480671E+018,-0.0067033358,-0.0348095857,0.2262877077,-0.0373049613,0.0351003966,0.0033627985,1.49,1.595,3.831,2.239,3.653,0.225,-0.2243040949,-0.0092980815,-0.039182689,-0.0359866084,-0.0316985714,0.0020012298,1.4761182733,-0.0358890353,0.184388552,-1.6034936287,-0.0423746484,0.2748547485,-0.0163267839,2.198363194,0.1439298545,-0.0130630502,-3.6906089,0.2875752826
1.55283374482679E+018,-0.0056864223,-0.0333375484,0.2289687246,-0.0358543208,0.0433535245,0.0030766852,1.49,1.595,3.831,2.239,0.619,0.225,-0.2262877077,-0.0067033358,-0.0348095857,-0.0359876646,-0.0433537294,0.0030737943,1.4761182733,-0.0358890353,0.184388552,-1.6034936287,-0.0423746484,0.2748547485,-0.0163267839,2.198363194,0.1439298545,-0.0038384261,-0.6534058694,0.2484559282
