rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1552833766571976886,,1292,,1552833766,571237853,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",720,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833766605892882,,1293,,1552833766,605368614,'',4,"""/crazyflie_server""","""Link Quality low (0.280000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833766825385663,,1294,,1552833766,824680649,'',4,"""/crazyflie_server""","""Link Quality low (0.620000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833767766569561,,1295,,1552833767,765588045,'',2,"""/explorer""","""************* Key pressed is w""","""test_high_level.py""","""handler""",115,"[/cf1/log_ranges, /rosout]"
1552833767771563863,,1296,,1552833767,770988207,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",720,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833768319905219,,1297,,1552833768,319113841,'',4,"""/crazyflie_server""","""Link Quality low (0.420000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833768538159336,,1298,,1552833768,537643228,'',4,"""/crazyflie_server""","""Link Quality low (0.560000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833768752085814,,1299,,1552833768,751262572,'',4,"""/crazyflie_server""","""Link Quality low (0.520000)""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""onLinkQuality""",672,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
1552833769166306269,,1300,,1552833769,165505886,'',2,"""/explorer""","""************* Key pressed is q""","""test_high_level.py""","""handler""",115,"[/cf1/log_ranges, /rosout]"
1552833769171594275,,1301,,1552833769,170984757,'',2,"""/crazyflie_server""","""GoTo requested""","""/home/user/catkin_ws/src/crazyflie_ros/crazyflie_driver/src/crazyflie_server.cpp""","""goTo""",720,"[/rosout, /cf1/packets, /cf1/rssi, /cf1/log_pos, /cf1/log_rpy, /cf1/log_ranges, /cf1/log_sensors]"
