rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point,x,y,z
1552833755257732489,,136,,1552833755,257180929,"""cf1""",,0.629,0.0,0.0
1552833755317201688,,137,,1552833755,316519021,"""cf1""",,0.614,0.0,0.0
1552833755485666532,,138,,1552833755,485047101,"""cf1""",,0.594,0.0,0.0
1552833755564639195,,139,,1552833755,564081907,"""cf1""",,0.57,0.0,0.0
1552833755652280584,,140,,1552833755,651716947,"""cf1""",,0.544,0.0,0.0
1552833755731378279,,141,,1552833755,730782032,"""cf1""",,0.519,0.0,0.0
1552833755790093723,,142,,1552833755,789755105,"""cf1""",,0.492,0.0,0.0
1552833755858694789,,143,,1552833755,858037948,"""cf1""",,0.473,0.0,0.0
1552833755944871066,,144,,1552833755,944156885,"""cf1""",,0.46,0.0,0.0
1552833756045622698,,145,,1552833756,44934988,"""cf1""",,0.445,0.0,0.0
1552833756146040355,,146,,1552833756,145458936,"""cf1""",,0.438,0.0,0.0
1552833756250426432,,147,,1552833756,249744892,"""cf1""",,0.435,0.0,0.0
1552833756458576974,,148,,1552833756,457735061,"""cf1""",,0.428,0.0,0.0
1552833756684672523,,149,,1552833756,684158086,"""cf1""",,0.423,0.0,0.0
1552833756757261253,,150,,1552833756,756691932,"""cf1""",,0.43,0.0,0.0
1552833756843853068,,151,,1552833756,843458890,"""cf1""",,0.443,0.0,0.0
1552833756942316670,,152,,1552833756,941483020,"""cf1""",,0.463,0.0,0.0
1552833757041501253,,153,,1552833757,40879011,"""cf1""",,0.481,0.0,0.0
1552833757141113553,,154,,1552833757,140470027,"""cf1""",,0.521,0.0,0.0
1552833757242404136,,155,,1552833757,242017984,"""cf1""",,0.599,0.0,0.0
1552833757343708016,,156,,1552833757,343157052,"""cf1""",,0.843,0.0,0.0
1552833757442127002,,157,,1552833757,441551923,"""cf1""",,1.775,0.0,0.0
1552833757539920070,,158,,1552833757,539305925,"""cf1""",,1.908,0.0,0.0
1552833757660711703,,159,,1552833757,660100936,"""cf1""",,1.942,0.0,0.0
1552833757767915536,,160,,1552833757,767168998,"""cf1""",,1.974,0.0,0.0
1552833757843502433,,161,,1552833757,842885971,"""cf1""",,1.994,0.0,0.0
1552833757943256543,,162,,1552833757,942593097,"""cf1""",,2.007,0.0,0.0
1552833758039335733,,163,,1552833758,38260936,"""cf1""",,2.02,0.0,0.0
1552833758138993079,,164,,1552833758,138442993,"""cf1""",,2.016,0.0,0.0
1552833758238997952,,165,,1552833758,237822055,"""cf1""",,2.017,0.0,0.0
1552833758441925336,,166,,1552833758,441353082,"""cf1""",,2.026,0.0,0.0
1552833758546529875,,167,,1552833758,545989990,"""cf1""",,2.028,0.0,0.0
1552833758638933231,,168,,1552833758,638186931,"""cf1""",,2.022,0.0,0.0
1552833758739777347,,169,,1552833758,739089965,"""cf1""",,2.03,0.0,0.0
1552833758836806826,,170,,1552833758,836008071,"""cf1""",,2.015,0.0,0.0
1552833758944284578,,171,,1552833758,943742990,"""cf1""",,2.02,0.0,0.0
1552833759037194976,,172,,1552833759,36550045,"""cf1""",,2.029,0.0,0.0
1552833759137224010,,173,,1552833759,136579036,"""cf1""",,2.023,0.0,0.0
1552833759236390893,,174,,1552833759,235843896,"""cf1""",,2.026,0.0,0.0
1552833759337592575,,175,,1552833759,337045907,"""cf1""",,2.023,0.0,0.0
1552833759434745238,,176,,1552833759,434175968,"""cf1""",,2.027,0.0,0.0
1552833759537204825,,177,,1552833759,536598920,"""cf1""",,2.03,0.0,0.0
1552833759636096768,,178,,1552833759,635409116,"""cf1""",,2.042,0.0,0.0
1552833759735359596,,179,,1552833759,734652996,"""cf1""",,2.043,0.0,0.0
1552833759846579909,,180,,1552833759,845371007,"""cf1""",,1.987,0.0,0.0
1552833759934291080,,181,,1552833759,933383941,"""cf1""",,1.303,0.0,0.0
1552833760033957690,,182,,1552833760,33238887,"""cf1""",,1.212,0.0,0.0
1552833760133744081,,183,,1552833760,133193969,"""cf1""",,1.273,0.0,0.0
1552833760239444506,,184,,1552833760,238625049,"""cf1""",,1.495,0.0,0.0
1552833760332701996,,185,,1552833760,332021951,"""cf1""",,1.504,0.0,0.0
1552833760435720151,,186,,1552833760,435077905,"""cf1""",,0.721,0.0,0.0
1552833760540665097,,187,,1552833760,540050983,"""cf1""",,0.749,0.0,0.0
1552833760719112076,,188,,1552833760,718445062,"""cf1""",,0.933,0.0,0.0
1552833760828305402,,189,,1552833760,827788114,"""cf1""",,1.04,0.0,0.0
1552833760917182296,,190,,1552833760,916702985,"""cf1""",,1.044,0.0,0.0
1552833760970529893,,191,,1552833760,969952106,"""cf1""",,1.042,0.0,0.0
1552833761047031691,,192,,1552833761,46044111,"""cf1""",,1.043,0.0,0.0
1552833761146673849,,193,,1552833761,146094083,"""cf1""",,1.041,0.0,0.0
1552833761233415476,,194,,1552833761,232757091,"""cf1""",,1.039,0.0,0.0
1552833761344686131,,195,,1552833761,343940973,"""cf1""",,1.042,0.0,0.0
1552833761451326597,,196,,1552833761,450577974,"""cf1""",,1.04,0.0,0.0
1552833761566346253,,197,,1552833761,565824031,"""cf1""",,1.041,0.0,0.0
1552833761632428224,,198,,1552833761,631788015,"""cf1""",,1.04,0.0,0.0
1552833761747610767,,199,,1552833761,746937990,"""cf1""",,1.043,0.0,0.0
1552833761840694982,,200,,1552833761,840120077,"""cf1""",,1.046,0.0,0.0
1552833761935582692,,201,,1552833761,934935092,"""cf1""",,1.05,0.0,0.0
1552833762039857611,,202,,1552833762,39078950,"""cf1""",,1.043,0.0,0.0
1552833762151887356,,203,,1552833762,151293039,"""cf1""",,1.003,0.0,0.0
1552833762228242987,,204,,1552833762,227607965,"""cf1""",,0.903,0.0,0.0
1552833762333929837,,205,,1552833762,333111047,"""cf1""",,0.799,0.0,0.0
1552833762427018469,,206,,1552833762,426400899,"""cf1""",,0.743,0.0,0.0
1552833762527898994,,207,,1552833762,527290105,"""cf1""",,0.707,0.0,0.0
1552833762626239036,,208,,1552833762,625596046,"""cf1""",,0.69,0.0,0.0
1552833762735344830,,209,,1552833762,734978914,"""cf1""",,0.679,0.0,0.0
1552833763100584774,,210,,1552833763,99997997,"""cf1""",,0.673,0.0,0.0
1552833763151872171,,211,,1552833763,151304960,"""cf1""",,0.663,0.0,0.0
1552833763199295271,,212,,1552833763,198467016,"""cf1""",,0.655,0.0,0.0
1552833763254799371,,213,,1552833763,254255056,"""cf1""",,0.647,0.0,0.0
1552833763302159362,,214,,1552833763,301455020,"""cf1""",,0.643,0.0,0.0
1552833763357928582,,215,,1552833763,357203960,"""cf1""",,0.644,0.0,0.0
1552833763481301724,,216,,1552833763,480700969,"""cf1""",,0.676,0.0,0.0
1552833763530975936,,217,,1552833763,530311107,"""cf1""",,0.798,0.0,0.0
1552833763625944205,,218,,1552833763,625096082,"""cf1""",,1.967,0.0,0.0
1552833763724120808,,219,,1552833763,723335981,"""cf1""",,2.038,0.0,0.0
1552833763825207899,,220,,1552833763,824681043,"""cf1""",,2.046,0.0,0.0
1552833764493080835,,221,,1552833764,492515087,"""cf1""",,2.052,0.0,0.0
1552833764592543047,,222,,1552833764,591936111,"""cf1""",,2.053,0.0,0.0
1552833764672870708,,223,,1552833764,672375917,"""cf1""",,2.046,0.0,0.0
1552833764731016751,,224,,1552833764,730315923,"""cf1""",,2.048,0.0,0.0
1552833764823469447,,225,,1552833764,822823047,"""cf1""",,2.043,0.0,0.0
1552833764947500661,,226,,1552833764,946928024,"""cf1""",,2.029,0.0,0.0
1552833764995103495,,227,,1552833764,994530916,"""cf1""",,2.037,0.0,0.0
1552833765066099725,,228,,1552833765,65293073,"""cf1""",,2.039,0.0,0.0
1552833765115603372,,229,,1552833765,114900112,"""cf1""",,2.045,0.0,0.0
1552833765174947729,,230,,1552833765,174396038,"""cf1""",,2.035,0.0,0.0
1552833765227664367,,231,,1552833765,227117061,"""cf1""",,2.023,0.0,0.0
1552833765292042187,,232,,1552833765,291420936,"""cf1""",,2.002,0.0,0.0
1552833765350130246,,233,,1552833765,349710941,"""cf1""",,1.983,0.0,0.0
1552833765502218167,,234,,1552833765,501689910,"""cf1""",,1.952,0.0,0.0
1552833765566906438,,235,,1552833765,566195011,"""cf1""",,1.927,0.0,0.0
1552833765622200926,,236,,1552833765,621705055,"""cf1""",,1.901,0.0,0.0
1552833765677836462,,237,,1552833765,677237987,"""cf1""",,1.867,0.0,0.0
1552833765736116145,,238,,1552833765,735220909,"""cf1""",,1.842,0.0,0.0
1552833765820212655,,239,,1552833765,819360017,"""cf1""",,1.826,0.0,0.0
1552833766477863901,,240,,1552833766,477323055,"""cf1""",,1.804,0.0,0.0
1552833766598214978,,241,,1552833766,597239971,"""cf1""",,1.774,0.0,0.0
1552833766668389669,,242,,1552833766,667889118,"""cf1""",,1.751,0.0,0.0
1552833766744142042,,243,,1552833766,743496894,"""cf1""",,1.724,0.0,0.0
1552833766810459897,,244,,1552833766,809901952,"""cf1""",,1.733,0.0,0.0
1552833766889700363,,245,,1552833766,889185905,"""cf1""",,1.748,0.0,0.0
1552833766907288738,,246,,1552833766,906378984,"""cf1""",,1.74,0.0,0.0
1552833766969932578,,247,,1552833766,969141960,"""cf1""",,1.737,0.0,0.0
1552833767025651561,,248,,1552833767,25115013,"""cf1""",,1.731,0.0,0.0
1552833767087648228,,249,,1552833767,87081909,"""cf1""",,1.724,0.0,0.0
1552833767134964191,,250,,1552833767,133912086,"""cf1""",,1.742,0.0,0.0
1552833767185293865,,251,,1552833767,184725999,"""cf1""",,1.745,0.0,0.0
1552833767242658870,,252,,1552833767,242062091,"""cf1""",,1.752,0.0,0.0
1552833767297794869,,253,,1552833767,297240018,"""cf1""",,1.76,0.0,0.0
1552833767355690217,,254,,1552833767,354938030,"""cf1""",,1.743,0.0,0.0
1552833767414697655,,255,,1552833767,414093971,"""cf1""",,1.734,0.0,0.0
1552833767513438640,,256,,1552833767,512759923,"""cf1""",,1.72,0.0,0.0
1552833767619439876,,257,,1552833767,618537902,"""cf1""",,1.692,0.0,0.0
1552833767712976190,,258,,1552833767,712308883,"""cf1""",,1.698,0.0,0.0
1552833767813415089,,259,,1552833767,812782049,"""cf1""",,1.684,0.0,0.0
1552833767913219747,,260,,1552833767,912688016,"""cf1""",,1.717,0.0,0.0
1552833768013199490,,261,,1552833768,12582063,"""cf1""",,1.728,0.0,0.0
1552833768113913576,,262,,1552833768,112834930,"""cf1""",,1.742,0.0,0.0
1552833768211881902,,263,,1552833768,210897922,"""cf1""",,1.766,0.0,0.0
1552833768427696293,,264,,1552833768,427124977,"""cf1""",,1.785,0.0,0.0
1552833768476707334,,265,,1552833768,476141929,"""cf1""",,1.788,0.0,0.0
1552833768534262708,,266,,1552833768,533710956,"""cf1""",,1.808,0.0,0.0
1552833768611156328,,267,,1552833768,610521078,"""cf1""",,1.821,0.0,0.0
1552833768763791197,,268,,1552833768,763326883,"""cf1""",,1.835,0.0,0.0
1552833768821733039,,269,,1552833768,821163892,"""cf1""",,1.838,0.0,0.0
1552833768914899933,,270,,1552833768,914288997,"""cf1""",,1.834,0.0,0.0
1552833769012039162,,271,,1552833769,11430025,"""cf1""",,1.828,0.0,0.0
1552833769109689246,,272,,1552833769,108870029,"""cf1""",,1.834,0.0,0.0
1552833769378562137,,273,,1552833769,377841949,"""cf1""",,1.835,0.0,0.0
1552833769448619325,,274,,1552833769,447921037,"""cf1""",,1.83,0.0,0.0
1552833769514929087,,275,,1552833769,513901948,"""cf1""",,1.834,0.0,0.0
1552833769589689893,,276,,1552833769,588521957,"""cf1""",,1.829,0.0,0.0
1552833769653170478,,277,,1552833769,652705907,"""cf1""",,1.823,0.0,0.0
1552833769721697774,,278,,1552833769,721118927,"""cf1""",,1.824,0.0,0.0
1552833769826543177,,279,,1552833769,826085090,"""cf1""",,1.821,0.0,0.0
1552833769920071009,,280,,1552833769,919368028,"""cf1""",,1.83,0.0,0.0
1552833770013325287,,281,,1552833770,12777090,"""cf1""",,1.84,0.0,0.0
1552833770107732358,,282,,1552833770,107121944,"""cf1""",,1.605,0.0,0.0
1552833770223047733,,283,,1552833770,222059965,"""cf1""",,0.829,0.0,0.0
1552833770354038601,,284,,1552833770,353308916,"""cf1""",,0.663,0.0,0.0
1552833770449676337,,285,,1552833770,448698997,"""cf1""",,0.546,0.0,0.0
1552833770504554451,,286,,1552833770,504010915,"""cf1""",,0.56,0.0,0.0
1552833770614500575,,287,,1552833770,613962888,"""cf1""",,1.363,0.0,0.0
1552833770704605789,,288,,1552833770,703769922,"""cf1""",,1.546,0.0,0.0
1552833770805287984,,289,,1552833770,804754018,"""cf1""",,1.489,0.0,0.0
1552833770905216217,,290,,1552833770,904603958,"""cf1""",,1.443,0.0,0.0
1552833771012973987,,291,,1552833771,12041091,"""cf1""",,1.419,0.0,0.0
1552833771105113064,,292,,1552833771,104684114,"""cf1""",,1.422,0.0,0.0
1552833771304626275,,293,,1552833771,304070949,"""cf1""",,1.418,0.0,0.0
1552833771403433993,,294,,1552833771,402803897,"""cf1""",,1.406,0.0,0.0
1552833771502425266,,295,,1552833771,501801967,"""cf1""",,1.383,0.0,0.0
1552833771602859038,,296,,1552833771,602298974,"""cf1""",,1.352,0.0,0.0
1552833771703308164,,297,,1552833771,702469110,"""cf1""",,1.336,0.0,0.0
1552833771800970079,,298,,1552833771,800396919,"""cf1""",,1.34,0.0,0.0
1552833771927374528,,299,,1552833771,926860094,"""cf1""",,1.361,0.0,0.0
1552833772003170077,,300,,1552833772,2547025,"""cf1""",,1.388,0.0,0.0
1552833772101302308,,301,,1552833772,100363016,"""cf1""",,1.408,0.0,0.0
1552833772200053306,,302,,1552833772,199469089,"""cf1""",,1.442,0.0,0.0
1552833772305524759,,303,,1552833772,304872035,"""cf1""",,1.467,0.0,0.0
1552833772400507607,,304,,1552833772,399811983,"""cf1""",,1.493,0.0,0.0
1552833772501342143,,305,,1552833772,500642061,"""cf1""",,1.539,0.0,0.0
1552833772599108261,,306,,1552833772,598550081,"""cf1""",,1.57,0.0,0.0
1552833772699388666,,307,,1552833772,698651075,"""cf1""",,1.585,0.0,0.0
1552833772803107847,,308,,1552833772,802454948,"""cf1""",,1.598,0.0,0.0
1552833772902701656,,309,,1552833772,902185916,"""cf1""",,1.601,0.0,0.0
1552833773000411821,,310,,1552833772,999685049,"""cf1""",,1.611,0.0,0.0
1552833773102078214,,311,,1552833773,101429939,"""cf1""",,1.614,0.0,0.0
1552833773198296293,,312,,1552833773,197640895,"""cf1""",,1.623,0.0,0.0
1552833773299855425,,313,,1552833773,299205064,"""cf1""",,1.627,0.0,0.0
1552833773397561896,,314,,1552833773,397176980,"""cf1""",,1.645,0.0,0.0
1552833773535630722,,315,,1552833773,534995079,"""cf1""",,1.66,0.0,0.0
1552833773609940598,,316,,1552833773,609358072,"""cf1""",,1.679,0.0,0.0
1552833773697010312,,317,,1552833773,696260929,"""cf1""",,1.705,0.0,0.0
1552833773828896970,,318,,1552833773,827795028,"""cf1""",,1.739,0.0,0.0
1552833773896239357,,319,,1552833773,895414113,"""cf1""",,1.764,0.0,0.0
1552833774006263671,,320,,1552833774,5620956,"""cf1""",,1.788,0.0,0.0
1552833774114621089,,321,,1552833774,114068031,"""cf1""",,1.809,0.0,0.0
1552833774347158724,,322,,1552833774,346141099,"""cf1""",,1.824,0.0,0.0
1552833774437710808,,323,,1552833774,437160015,"""cf1""",,1.829,0.0,0.0
1552833774507798801,,324,,1552833774,507189989,"""cf1""",,1.831,0.0,0.0
1552833774561246780,,325,,1552833774,560832023,"""cf1""",,1.83,0.0,0.0
1552833774612818169,,326,,1552833774,612298965,"""cf1""",,1.84,0.0,0.0
1552833774693725161,,327,,1552833774,692820072,"""cf1""",,1.835,0.0,0.0
1552833774794913236,,328,,1552833774,794090032,"""cf1""",,1.853,0.0,0.0
1552833774898922437,,329,,1552833774,898375034,"""cf1""",,1.874,0.0,0.0
1552833774993622185,,330,,1552833774,992981910,"""cf1""",,1.898,0.0,0.0
1552833775093305391,,331,,1552833775,92505931,"""cf1""",,1.92,0.0,0.0
1552833775192897324,,332,,1552833775,192351102,"""cf1""",,1.935,0.0,0.0
1552833775291940167,,333,,1552833775,291393995,"""cf1""",,1.948,0.0,0.0
1552833775391341408,,334,,1552833775,390744924,"""cf1""",,1.956,0.0,0.0
1552833775493133893,,335,,1552833775,492450952,"""cf1""",,1.964,0.0,0.0
1552833775612002235,,336,,1552833775,611329078,"""cf1""",,1.976,0.0,0.0
1552833775699797086,,337,,1552833775,698869943,"""cf1""",,1.984,0.0,0.0
1552833775790214669,,338,,1552833775,789640903,"""cf1""",,1.981,0.0,0.0
1552833775890769401,,339,,1552833775,890429019,"""cf1""",,1.983,0.0,0.0
