rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1552833739611923292,,6,,1552833739,611753729,"""cf1/base_link""","[0.6393146514892578, 0.23049035668373108, -0.006064755376428366]"
1552833739620123755,,7,,1552833739,620005184,"""cf1/base_link""","[0.6571142077445984, -0.35274773836135864, -0.001879631308838725]"
1552833739640032074,,8,,1552833739,639881284,"""cf1/base_link""","[0.7346657514572144, -0.10592465847730637, -0.004715100396424532]"
1552833739660858188,,9,,1552833739,660735700,"""cf1/base_link""","[0.6399105787277222, -0.386501282453537, -0.002890314906835556]"
1552833739679739507,,10,,1552833739,679612593,"""cf1/base_link""","[0.7221469879150391, -0.14086508750915527, -0.003976010717451572]"
1552833739700560463,,11,,1552833739,700424641,"""cf1/base_link""","[0.6988836526870728, -0.48371806740760803, -0.0033062323927879333]"
1552833739721280103,,12,,1552833739,721192857,"""cf1/base_link""","[0.7035831212997437, 0.07269013673067093, -0.0055923182517290115]"
1552833739746598065,,13,,1552833739,746468207,"""cf1/base_link""","[0.6355406641960144, -0.44840124249458313, -0.0008041667751967907]"
1552833739760216382,,14,,1552833739,760137093,"""cf1/base_link""","[0.6498571634292603, -0.36966004967689514, -0.0011198122519999743]"
1552833739780703564,,15,,1552833739,780630637,"""cf1/base_link""","[0.6568899750709534, -0.2701692283153534, -0.00215227622538805]"
1552833739799897457,,16,,1552833739,799807750,"""cf1/base_link""","[0.6610304117202759, -0.26734820008277893, -0.0025509370025247335]"
1552833739820662160,,17,,1552833739,820554702,"""cf1/base_link""","[0.6643616557121277, -0.21397043764591217, -0.0034877487923949957]"
1552833739840046512,,18,,1552833739,839878319,"""cf1/base_link""","[0.6675146222114563, 0.01342404168099165, -0.00508019607514143]"
1552833739859912054,,19,,1552833739,859675418,"""cf1/base_link""","[0.6682639122009277, -0.21321135759353638, -0.0030405698344111443]"
1552833739880734182,,20,,1552833739,880581393,"""cf1/base_link""","[0.6696186065673828, -0.23822762072086334, -0.0029726240318268538]"
1552833739899643846,,21,,1552833739,899530766,"""cf1/base_link""","[0.6699423789978027, -0.059610918164253235, -0.00451576616615057]"
1552833739920854205,,22,,1552833739,920583765,"""cf1/base_link""","[0.6730947494506836, -0.2457800954580307, -0.004582610912621021]"
1552833739941043147,,23,,1552833739,940796387,"""cf1/base_link""","[0.6720473170280457, -0.30176106095314026, -0.003051257925108075]"
1552833739960697947,,24,,1552833739,960479151,"""cf1/base_link""","[0.7352453470230103, -0.2273871749639511, -0.0030538083519786596]"
1552833739980713102,,25,,1552833739,980451822,"""cf1/base_link""","[0.6347039341926575, 0.0139213427901268, -0.004825446754693985]"
1552833740005026908,,26,,1552833740,4738394,"""cf1/base_link""","[0.6470898985862732, -0.06199667602777481, -0.004395284224301577]"
1552833740018604406,,27,,1552833740,18389348,"""cf1/base_link""","[0.6558261513710022, 0.04016773775219917, -0.00553330359980464]"
1552833740038722266,,28,,1552833740,38488809,"""cf1/base_link""","[0.6605841517448425, -0.3286914825439453, -0.0022637404035776854]"
1552833740059237385,,29,,1552833740,58886297,"""cf1/base_link""","[0.6636248826980591, -0.04024640470743179, -0.005419580265879631]"
1552833740079049471,,30,,1552833740,78714035,"""cf1/base_link""","[0.7339785099029541, -0.2844528257846832, -0.003779096296057105]"
1552833740099111744,,31,,1552833740,98875965,"""cf1/base_link""","[0.6522517204284668, -0.14400894939899445, -0.006167680490761995]"
1552833740126873027,,32,,1552833740,126517162,"""cf1/base_link""","[0.0, 0.0, 0.0]"
1552833740138503510,,33,,1552833740,138217826,"""cf1/base_link""","[0.01685420423746109, -0.4130335748195648, 0.0003612373548094183]"
1552833740160032604,,34,,1552833740,159640690,"""cf1/base_link""","[0.643534243106842, -2.588266611099243, 0.019045550376176834]"
1552833740180818628,,35,,1552833740,180491735,"""cf1/base_link""","[0.05293939262628555, 0.9879773259162903, 0.002729641040787101]"
1552833740199829222,,36,,1552833740,199524379,"""cf1/base_link""","[0.2157951295375824, -0.16193212568759918, 0.004230763763189316]"
1552833740220638867,,37,,1552833740,220251367,"""cf1/base_link""","[0.3345252573490143, -1.8309093713760376, 0.00785539485514164]"
1552833740239655254,,38,,1552833740,239381653,"""cf1/base_link""","[0.4084038734436035, -2.2239747047424316, 0.009618056006729603]"
1552833740259812285,,39,,1552833740,259403560,"""cf1/base_link""","[0.45529356598854065, -2.11723256111145, 0.009764434769749641]"
1552833740278713727,,40,,1552833740,278411841,"""cf1/base_link""","[0.4921671152114868, -0.404967337846756, 0.015612705610692501]"
1552833740299509344,,41,,1552833740,299194995,"""cf1/base_link""","[0.5232200026512146, -1.337080478668213, 0.012507670558989048]"
1552833740318459238,,42,,1552833740,318112877,"""cf1/base_link""","[0.48681995272636414, -0.9336428642272949, 0.015706147998571396]"
1552833740339243187,,43,,1552833740,338904178,"""cf1/base_link""","[0.5355793237686157, 0.08044122159481049, 0.024723201990127563]"
1552833740360014173,,44,,1552833740,359678970,"""cf1/base_link""","[0.5634016394615173, -1.2562026977539062, 0.014591488987207413]"
1552833740387758691,,45,,1552833740,387342339,"""cf1/base_link""","[0.5817599296569824, 0.1906139850616455, 0.026524413377046585]"
1552833740398848435,,46,,1552833740,398500617,"""cf1/base_link""","[0.5942486524581909, -1.171736240386963, 0.01374007761478424]"
