rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point,x,y,z
1552833740707601477,,1,,1552833740,706697940,"""cf1""",,0.0,2.989,0.0
1552833740807571291,,2,,1552833740,807197093,"""cf1""",,0.0,2.667,0.0
1552833740916133950,,3,,1552833740,915576934,"""cf1""",,0.0,3.146,0.0
1552833741006680159,,4,,1552833741,6211042,"""cf1""",,0.0,2.687,0.0
1552833741106728371,,5,,1552833741,105844020,"""cf1""",,0.0,3.123,0.0
1552833741205555149,,6,,1552833741,205043077,"""cf1""",,0.0,2.587,0.0
1552833741313037692,,7,,1552833741,311830043,"""cf1""",,0.0,2.81,0.0
1552833741404751879,,8,,1552833741,404448986,"""cf1""",,0.0,2.957,0.0
1552833741507717380,,9,,1552833741,507074117,"""cf1""",,0.0,3.036,0.0
1552833741605950691,,10,,1552833741,605434894,"""cf1""",,0.0,2.645,0.0
1552833741710104866,,11,,1552833741,709364891,"""cf1""",,0.0,2.806,0.0
1552833741804327639,,12,,1552833741,803179979,"""cf1""",,0.0,2.805,0.0
1552833741904457232,,13,,1552833741,903536081,"""cf1""",,0.0,3.036,0.0
1552833742004890447,,14,,1552833742,3995895,"""cf1""",,0.0,3.089,0.0
1552833742104481129,,15,,1552833742,104037046,"""cf1""",,0.0,3.174,0.0
1552833742203099000,,16,,1552833742,202294111,"""cf1""",,0.0,3.083,0.0
1552833742303007121,,17,,1552833742,302431106,"""cf1""",,0.0,3.041,0.0
1552833742402512848,,18,,1552833742,402045965,"""cf1""",,0.0,2.01,0.0
1552833742501864140,,19,,1552833742,501557111,"""cf1""",,0.0,2.352,0.0
1552833742610306333,,20,,1552833742,609900951,"""cf1""",,0.0,3.184,0.0
1552833742701563471,,21,,1552833742,700808048,"""cf1""",,0.0,3.2,0.0
1552833742803653178,,22,,1552833742,803116083,"""cf1""",,0.0,3.175,0.0
1552833742902772054,,23,,1552833742,902069091,"""cf1""",,0.0,3.173,0.0
1552833743000574375,,24,,1552833742,999818086,"""cf1""",,0.0,3.075,0.0
1552833743101357326,,25,,1552833743,100863933,"""cf1""",,0.0,3.192,0.0
1552833743201492603,,26,,1552833743,200820922,"""cf1""",,0.0,3.186,0.0
1552833743300649300,,27,,1552833743,299700975,"""cf1""",,0.0,3.17,0.0
1552833743400236052,,28,,1552833743,399311065,"""cf1""",,0.0,3.105,0.0
1552833743499614086,,29,,1552833743,498533964,"""cf1""",,0.0,3.183,0.0
1552833743601504788,,30,,1552833743,600771903,"""cf1""",,0.0,3.092,0.0
1552833743700786680,,31,,1552833743,699594020,"""cf1""",,0.0,2.966,0.0
1552833743801773936,,32,,1552833743,800882101,"""cf1""",,0.0,3.091,0.0
1552833743905497311,,33,,1552833743,905030012,"""cf1""",,0.0,3.103,0.0
1552833743998823093,,34,,1552833743,998166084,"""cf1""",,0.0,2.844,0.0
1552833744097768650,,35,,1552833744,97101926,"""cf1""",,0.0,3.036,0.0
1552833744299630135,,36,,1552833744,298454046,"""cf1""",,0.0,2.962,0.0
1552833744396303008,,37,,1552833744,395935058,"""cf1""",,0.0,2.695,0.0
1552833744498423451,,38,,1552833744,497374057,"""cf1""",,0.0,3.097,0.0
1552833744597040194,,39,,1552833744,596462965,"""cf1""",,0.0,2.864,0.0
1552833744698916862,,40,,1552833744,698388099,"""cf1""",,0.0,2.488,0.0
1552833744801738664,,41,,1552833744,800997018,"""cf1""",,0.0,2.239,0.0
1552833744898644305,,42,,1552833744,897864103,"""cf1""",,0.0,1.49,0.0
1552833744996303199,,43,,1552833744,995769023,"""cf1""",,0.0,1.301,0.0
1552833745096361332,,44,,1552833745,95741033,"""cf1""",,0.0,1.157,0.0
1552833745200526808,,45,,1552833745,199771881,"""cf1""",,0.0,1.205,0.0
1552833745294922451,,46,,1552833745,294450998,"""cf1""",,0.0,1.203,0.0
1552833745394437604,,47,,1552833745,393471956,"""cf1""",,0.0,1.185,0.0
1552833745493571324,,48,,1552833745,493297100,"""cf1""",,0.0,1.109,0.0
1552833745593876815,,49,,1552833745,593027114,"""cf1""",,0.0,1.034,0.0
1552833745693312540,,50,,1552833745,692910909,"""cf1""",,0.0,0.948,0.0
1552833745794111559,,51,,1552833745,793514013,"""cf1""",,0.0,1.044,0.0
1552833745893851872,,52,,1552833745,893268108,"""cf1""",,0.0,1.011,0.0
1552833745993483110,,53,,1552833745,992655038,"""cf1""",,0.0,1.1,0.0
1552833746103754056,,54,,1552833746,103336095,"""cf1""",,0.0,1.06,0.0
1552833746194322221,,55,,1552833746,193700075,"""cf1""",,0.0,1.011,0.0
1552833746291847705,,56,,1552833746,291271924,"""cf1""",,0.0,1.007,0.0
1552833746391838200,,57,,1552833746,391098022,"""cf1""",,0.0,1.001,0.0
1552833746494248597,,58,,1552833746,493628025,"""cf1""",,0.0,1.025,0.0
1552833746591195456,,59,,1552833746,590308904,"""cf1""",,0.0,1.019,0.0
1552833746691843268,,60,,1552833746,691097974,"""cf1""",,0.0,1.029,0.0
1552833746791547972,,61,,1552833746,791124105,"""cf1""",,0.0,1.034,0.0
1552833746891071494,,62,,1552833746,890535116,"""cf1""",,0.0,1.042,0.0
1552833746991185240,,63,,1552833746,990406036,"""cf1""",,0.0,0.971,0.0
1552833747090083408,,64,,1552833747,89323997,"""cf1""",,0.0,0.951,0.0
1552833747190481165,,65,,1552833747,190056085,"""cf1""",,0.0,0.935,0.0
1552833747290461872,,66,,1552833747,289326906,"""cf1""",,0.0,0.998,0.0
1552833747397240801,,67,,1552833747,396733999,"""cf1""",,0.0,0.978,0.0
1552833747490008003,,68,,1552833747,489566087,"""cf1""",,0.0,1.056,0.0
1552833747588954135,,69,,1552833747,588100910,"""cf1""",,0.0,0.984,0.0
1552833747688200955,,70,,1552833747,687772035,"""cf1""",,0.0,0.93,0.0
1552833747796326193,,71,,1552833747,795922994,"""cf1""",,0.0,1.082,0.0
1552833747888484870,,72,,1552833747,887758016,"""cf1""",,0.0,0.947,0.0
1552833747987468625,,73,,1552833747,986757040,"""cf1""",,0.0,1.008,0.0
1552833748087187405,,74,,1552833748,86416006,"""cf1""",,0.0,1.047,0.0
1552833748186682983,,75,,1552833748,186307907,"""cf1""",,0.0,1.162,0.0
1552833748286219112,,76,,1552833748,285499095,"""cf1""",,0.0,1.13,0.0
1552833748386987822,,77,,1552833748,386528968,"""cf1""",,0.0,1.202,0.0
1552833748486644244,,78,,1552833748,485698938,"""cf1""",,0.0,1.186,0.0
1552833748587112797,,79,,1552833748,585941076,"""cf1""",,0.0,1.138,0.0
1552833748686621496,,80,,1552833748,686323881,"""cf1""",,0.0,1.079,0.0
1552833748786073333,,81,,1552833748,785301923,"""cf1""",,0.0,1.02,0.0
1552833748884295769,,82,,1552833748,883611917,"""cf1""",,0.0,1.122,0.0
1552833748984456016,,83,,1552833748,983465909,"""cf1""",,0.0,1.154,0.0
1552833749092951210,,84,,1552833749,92228889,"""cf1""",,0.0,1.267,0.0
1552833749185618977,,85,,1552833749,185014963,"""cf1""",,0.0,1.155,0.0
1552833749283387416,,86,,1552833749,282751083,"""cf1""",,0.0,1.134,0.0
1552833749385188790,,87,,1552833749,383873939,"""cf1""",,0.0,1.067,0.0
1552833749483179027,,88,,1552833749,482238054,"""cf1""",,0.0,0.923,0.0
1552833749583968059,,89,,1552833749,583008050,"""cf1""",,0.0,0.892,0.0
1552833749682555007,,90,,1552833749,681709051,"""cf1""",,0.0,0.692,0.0
1552833749781967900,,91,,1552833749,781552076,"""cf1""",,0.0,0.446,0.0
1552833749881656299,,92,,1552833749,881047964,"""cf1""",,0.0,0.364,0.0
1552833749993469127,,93,,1552833749,992952108,"""cf1""",,0.0,0.339,0.0
1552833750081354314,,94,,1552833750,80346107,"""cf1""",,0.0,0.324,0.0
1552833750181008488,,95,,1552833750,180447101,"""cf1""",,0.0,0.32,0.0
1552833750280304489,,96,,1552833750,279675006,"""cf1""",,0.0,0.318,0.0
1552833750385608589,,97,,1552833750,384484052,"""cf1""",,0.0,0.317,0.0
1552833750482507219,,98,,1552833750,481523990,"""cf1""",,0.0,0.318,0.0
1552833750580123964,,99,,1552833750,579344034,"""cf1""",,0.0,0.322,0.0
1552833750680953982,,100,,1552833750,680228948,"""cf1""",,0.0,0.327,0.0
1552833750780283388,,101,,1552833750,779659986,"""cf1""",,0.0,0.333,0.0
1552833750880081814,,102,,1552833750,879180908,"""cf1""",,0.0,0.338,0.0
1552833750979833726,,103,,1552833750,979135036,"""cf1""",,0.0,0.33,0.0
1552833751079632326,,104,,1552833751,78788042,"""cf1""",,0.0,0.328,0.0
1552833751179456549,,105,,1552833751,178965091,"""cf1""",,0.0,0.32,0.0
1552833751286892710,,106,,1552833751,286422967,"""cf1""",,0.0,0.315,0.0
1552833751378333869,,107,,1552833751,377913951,"""cf1""",,0.0,0.314,0.0
1552833751477576974,,108,,1552833751,476876020,"""cf1""",,0.0,0.313,0.0
1552833751580351814,,109,,1552833751,579878091,"""cf1""",,0.0,0.319,0.0
1552833751678755807,,110,,1552833751,678004980,"""cf1""",,0.0,0.321,0.0
1552833751877125415,,111,,1552833751,875951051,"""cf1""",,0.0,0.319,0.0
1552833751976424512,,112,,1552833751,975503921,"""cf1""",,0.0,0.321,0.0
1552833752076616734,,113,,1552833752,75321912,"""cf1""",,0.0,0.315,0.0
1552833752184874487,,114,,1552833752,183749914,"""cf1""",,0.0,0.308,0.0
1552833752275835698,,115,,1552833752,274813890,"""cf1""",,0.0,0.309,0.0
1552833752374714434,,116,,1552833752,374232053,"""cf1""",,0.0,0.308,0.0
1552833752474416573,,117,,1552833752,474045991,"""cf1""",,0.0,0.307,0.0
1552833752584340743,,118,,1552833752,583807945,"""cf1""",,0.0,0.306,0.0
1552833752673942198,,119,,1552833752,673543930,"""cf1""",,0.0,0.308,0.0
1552833752774395484,,120,,1552833752,773859977,"""cf1""",,0.0,0.313,0.0
1552833752875573825,,121,,1552833752,874811887,"""cf1""",,0.0,0.317,0.0
1552833752983546331,,122,,1552833752,982824087,"""cf1""",,0.0,0.315,0.0
1552833753074847011,,123,,1552833753,73745012,"""cf1""",,0.0,0.314,0.0
1552833753173270547,,124,,1552833753,172559976,"""cf1""",,0.0,0.315,0.0
1552833753276570348,,125,,1552833753,275772094,"""cf1""",,0.0,0.322,0.0
1552833753374568445,,126,,1552833753,373853921,"""cf1""",,0.0,0.328,0.0
1552833753473227518,,127,,1552833753,471143007,"""cf1""",,0.0,0.335,0.0
1552833753572224812,,128,,1552833753,571386098,"""cf1""",,0.0,0.339,0.0
1552833753671587113,,129,,1552833753,671076059,"""cf1""",,0.0,0.356,0.0
1552833753773300069,,130,,1552833753,772835016,"""cf1""",,0.0,0.394,0.0
1552833753880933845,,131,,1552833753,880103111,"""cf1""",,0.0,1.118,0.0
1552833753971996891,,132,,1552833753,971260070,"""cf1""",,0.0,1.435,0.0
1552833754071541108,,133,,1552833754,70760965,"""cf1""",,0.0,1.457,0.0
1552833754170692457,,134,,1552833754,170002937,"""cf1""",,0.0,1.458,0.0
1552833754440493976,,135,,1552833754,440109968,"""cf1""",,0.0,1.457,0.0
1552833754647249145,,136,,1552833754,646542072,"""cf1""",,0.0,1.45,0.0
1552833754801416076,,137,,1552833754,800637960,"""cf1""",,0.0,1.454,0.0
1552833754909337840,,138,,1552833754,908432006,"""cf1""",,0.0,1.455,0.0
1552833755011844297,,139,,1552833755,10901927,"""cf1""",,0.0,1.451,0.0
1552833755098620188,,140,,1552833755,98155975,"""cf1""",,0.0,1.447,0.0
1552833755154209812,,141,,1552833755,153745889,"""cf1""",,0.0,1.453,0.0
1552833755215779969,,142,,1552833755,215491056,"""cf1""",,0.0,1.452,0.0
1552833755267852638,,143,,1552833755,266940116,"""cf1""",,0.0,1.456,0.0
1552833755335282587,,144,,1552833755,334672927,"""cf1""",,0.0,1.453,0.0
1552833755515020044,,145,,1552833755,514338016,"""cf1""",,0.0,1.455,0.0
1552833755590122197,,146,,1552833755,588773012,"""cf1""",,0.0,1.453,0.0
1552833755670975477,,147,,1552833755,670136928,"""cf1""",,0.0,1.447,0.0
1552833755743076217,,148,,1552833755,742461919,"""cf1""",,0.0,1.448,0.0
1552833755799920432,,149,,1552833755,799433946,"""cf1""",,0.0,1.447,0.0
1552833755868096879,,150,,1552833755,867650985,"""cf1""",,0.0,1.443,0.0
1552833755976404968,,151,,1552833755,976053953,"""cf1""",,0.0,1.436,0.0
1552833756169482813,,152,,1552833756,168287992,"""cf1""",,0.0,1.434,0.0
1552833756268060649,,153,,1552833756,267452955,"""cf1""",,0.0,1.425,0.0
1552833756380562910,,154,,1552833756,380047082,"""cf1""",,0.0,1.408,0.0
1552833756480395355,,155,,1552833756,479811906,"""cf1""",,0.0,1.389,0.0
1552833756600897100,,156,,1552833756,600162029,"""cf1""",,0.0,1.358,0.0
1552833756698944323,,157,,1552833756,698174953,"""cf1""",,0.0,1.339,0.0
1552833756769212653,,158,,1552833756,768558979,"""cf1""",,0.0,1.322,0.0
1552833756873693021,,159,,1552833756,873091936,"""cf1""",,0.0,1.307,0.0
1552833756963423247,,160,,1552833756,962805032,"""cf1""",,0.0,1.285,0.0
1552833757062461963,,161,,1552833757,61865091,"""cf1""",,0.0,1.273,0.0
1552833757162660442,,162,,1552833757,162020921,"""cf1""",,0.0,1.255,0.0
