rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point,x,y,z
1552833740806882518,,1,,1552833740,806406021,"""cf1""",,-1.429,0.0,0.0
1552833740916401119,,2,,1552833740,915230989,"""cf1""",,-1.283,0.0,0.0
1552833741007027781,,3,,1552833741,5832910,"""cf1""",,-1.586,0.0,0.0
1552833741105874691,,4,,1552833741,105353116,"""cf1""",,-1.716,0.0,0.0
1552833741205036067,,5,,1552833741,204440116,"""cf1""",,-1.248,0.0,0.0
1552833741312138020,,6,,1552833741,311438083,"""cf1""",,-1.681,0.0,0.0
1552833741404352024,,7,,1552833741,403810977,"""cf1""",,-1.384,0.0,0.0
1552833741506821077,,8,,1552833741,506406068,"""cf1""",,-1.12,0.0,0.0
1552833741605144936,,9,,1552833741,604679107,"""cf1""",,-1.366,0.0,0.0
1552833741709668493,,10,,1552833741,708971023,"""cf1""",,-1.408,0.0,0.0
1552833741803105521,,11,,1552833741,802644014,"""cf1""",,-1.583,0.0,0.0
1552833741903857336,,12,,1552833741,903187990,"""cf1""",,-1.455,0.0,0.0
1552833742003846211,,13,,1552833742,3269910,"""cf1""",,-1.199,0.0,0.0
1552833742103909722,,14,,1552833742,103425025,"""cf1""",,-1.674,0.0,0.0
1552833742202209576,,15,,1552833742,201714038,"""cf1""",,-1.514,0.0,0.0
1552833742302387720,,16,,1552833742,301683902,"""cf1""",,-1.482,0.0,0.0
1552833742402370191,,17,,1552833742,401689052,"""cf1""",,-1.663,0.0,0.0
1552833742501313390,,18,,1552833742,500741958,"""cf1""",,-1.188,0.0,0.0
1552833742609513039,,19,,1552833742,608896970,"""cf1""",,-1.814,0.0,0.0
1552833742700818975,,20,,1552833742,700298070,"""cf1""",,-1.873,0.0,0.0
1552833742803683817,,21,,1552833742,802531957,"""cf1""",,-1.601,0.0,0.0
1552833742901937026,,22,,1552833742,901423931,"""cf1""",,-1.54,0.0,0.0
1552833742999669600,,23,,1552833742,999109983,"""cf1""",,-1.658,0.0,0.0
1552833743100821091,,24,,1552833743,100373029,"""cf1""",,-1.467,0.0,0.0
1552833743200626721,,25,,1552833743,200093030,"""cf1""",,-1.583,0.0,0.0
1552833743300146440,,26,,1552833743,299303054,"""cf1""",,-1.477,0.0,0.0
1552833743399625624,,27,,1552833743,398957967,"""cf1""",,-1.336,0.0,0.0
1552833743498836521,,28,,1552833743,498016119,"""cf1""",,-2.06,0.0,0.0
1552833743601035258,,29,,1552833743,600414037,"""cf1""",,-1.675,0.0,0.0
1552833743699943224,,30,,1552833743,699008941,"""cf1""",,-1.599,0.0,0.0
1552833743801116566,,31,,1552833743,800219058,"""cf1""",,-1.889,0.0,0.0
1552833743905025069,,32,,1552833743,904397964,"""cf1""",,-1.776,0.0,0.0
1552833743997850476,,33,,1552833743,997215032,"""cf1""",,-1.578,0.0,0.0
1552833744097213778,,34,,1552833744,96592903,"""cf1""",,-1.746,0.0,0.0
1552833744197392502,,35,,1552833744,196306943,"""cf1""",,-1.91,0.0,0.0
1552833744298457855,,36,,1552833744,297960042,"""cf1""",,-1.704,0.0,0.0
1552833744395511583,,37,,1552833744,395112037,"""cf1""",,-1.877,0.0,0.0
1552833744497641338,,38,,1552833744,496625900,"""cf1""",,-1.503,0.0,0.0
1552833744597140884,,39,,1552833744,596045017,"""cf1""",,-1.638,0.0,0.0
1552833744698505324,,40,,1552833744,697901010,"""cf1""",,-1.671,0.0,0.0
1552833744802118483,,41,,1552833744,800597906,"""cf1""",,-1.595,0.0,0.0
1552833744898160579,,42,,1552833744,897347927,"""cf1""",,-1.956,0.0,0.0
1552833744995702921,,43,,1552833744,995150089,"""cf1""",,-1.916,0.0,0.0
1552833745095557361,,44,,1552833745,94917058,"""cf1""",,-1.621,0.0,0.0
1552833745199495749,,45,,1552833745,198995113,"""cf1""",,-1.617,0.0,0.0
1552833745294231850,,46,,1552833745,293593883,"""cf1""",,-1.881,0.0,0.0
1552833745393683300,,47,,1552833745,392972946,"""cf1""",,-1.783,0.0,0.0
1552833745493089101,,48,,1552833745,492566108,"""cf1""",,-1.682,0.0,0.0
1552833745592997450,,49,,1552833745,592410087,"""cf1""",,-1.371,0.0,0.0
1552833745692674290,,50,,1552833745,692126989,"""cf1""",,-1.964,0.0,0.0
1552833745793316803,,51,,1552833745,792687892,"""cf1""",,-1.708,0.0,0.0
1552833745892973832,,52,,1552833745,892384052,"""cf1""",,-1.837,0.0,0.0
1552833745992773518,,53,,1552833745,992139101,"""cf1""",,-1.79,0.0,0.0
1552833746103498356,,54,,1552833746,102678060,"""cf1""",,-1.705,0.0,0.0
1552833746193360046,,55,,1552833746,192919969,"""cf1""",,-1.395,0.0,0.0
1552833746291159591,,56,,1552833746,290580987,"""cf1""",,-1.985,0.0,0.0
1552833746391713808,,57,,1552833746,390522003,"""cf1""",,-1.796,0.0,0.0
1552833746493592231,,58,,1552833746,492990970,"""cf1""",,-1.726,0.0,0.0
1552833746590295736,,59,,1552833746,589699983,"""cf1""",,-1.341,0.0,0.0
1552833746691406187,,60,,1552833746,690694093,"""cf1""",,-1.699,0.0,0.0
1552833746791034397,,61,,1552833746,790457010,"""cf1""",,-1.918,0.0,0.0
1552833746890081654,,62,,1552833746,889782905,"""cf1""",,-2.01,0.0,0.0
1552833746990392785,,63,,1552833746,989797115,"""cf1""",,-1.672,0.0,0.0
1552833747090079560,,64,,1552833747,88239908,"""cf1""",,-1.705,0.0,0.0
1552833747189440249,,65,,1552833747,188739061,"""cf1""",,-1.685,0.0,0.0
1552833747289097601,,66,,1552833747,288070917,"""cf1""",,-1.677,0.0,0.0
1552833747396650747,,67,,1552833747,395958900,"""cf1""",,-1.975,0.0,0.0
1552833747488498959,,68,,1552833747,488075017,"""cf1""",,-1.627,0.0,0.0
1552833747588036121,,69,,1552833747,587428092,"""cf1""",,-1.815,0.0,0.0
1552833747687396452,,70,,1552833747,686881065,"""cf1""",,-2.064,0.0,0.0
1552833747795841967,,71,,1552833747,795327901,"""cf1""",,-1.863,0.0,0.0
1552833747887778312,,72,,1552833747,886997938,"""cf1""",,-1.603,0.0,0.0
1552833747986885401,,73,,1552833747,986114978,"""cf1""",,-1.826,0.0,0.0
1552833748086217192,,74,,1552833748,85707902,"""cf1""",,-2.007,0.0,0.0
1552833748186250535,,75,,1552833748,185383081,"""cf1""",,-2.046,0.0,0.0
1552833748286051032,,76,,1552833748,285022974,"""cf1""",,-1.653,0.0,0.0
1552833748386355519,,77,,1552833748,385793924,"""cf1""",,-1.661,0.0,0.0
1552833748486816149,,78,,1552833748,485291004,"""cf1""",,-1.81,0.0,0.0
1552833748585741867,,79,,1552833748,585345983,"""cf1""",,-1.116,0.0,0.0
1552833748686023561,,80,,1552833748,685414075,"""cf1""",,-1.832,0.0,0.0
1552833748785283314,,81,,1552833748,784617900,"""cf1""",,-1.588,0.0,0.0
1552833748883607286,,82,,1552833748,882956981,"""cf1""",,-1.677,0.0,0.0
1552833748983525978,,83,,1552833748,982932090,"""cf1""",,-1.939,0.0,0.0
1552833749092018589,,84,,1552833749,91445922,"""cf1""",,-1.702,0.0,0.0
1552833749184711885,,85,,1552833749,184055089,"""cf1""",,-1.333,0.0,0.0
1552833749282674412,,86,,1552833749,282083988,"""cf1""",,-1.564,0.0,0.0
