rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,point,x,y,z
1552833740827570581,,1,,1552833740,826817989,"""cf1""",,0.0,-0.529,0.0
1552833740926485477,,2,,1552833740,926199913,"""cf1""",,0.0,-0.549,0.0
1552833741026698760,,3,,1552833741,26407003,"""cf1""",,0.0,-0.542,0.0
1552833741125836044,,4,,1552833741,125580072,"""cf1""",,0.0,-0.544,0.0
1552833741228001694,,5,,1552833741,227308034,"""cf1""",,0.0,-0.549,0.0
1552833741324870088,,6,,1552833741,324209928,"""cf1""",,0.0,-0.532,0.0
1552833741424731265,,7,,1552833741,424218893,"""cf1""",,0.0,-0.546,0.0
1552833741525469992,,8,,1552833741,524876117,"""cf1""",,0.0,-0.548,0.0
1552833741626044284,,9,,1552833741,625401020,"""cf1""",,0.0,-0.545,0.0
1552833741724014385,,10,,1552833741,723499059,"""cf1""",,0.0,-0.546,0.0
1552833741834432711,,11,,1552833741,833601951,"""cf1""",,0.0,-0.539,0.0
1552833741928084023,,12,,1552833741,927433967,"""cf1""",,0.0,-0.556,0.0
1552833742022490979,,13,,1552833742,21771907,"""cf1""",,0.0,-0.532,0.0
1552833742122412911,,14,,1552833742,121833086,"""cf1""",,0.0,-0.545,0.0
1552833742230761816,,15,,1552833742,230225086,"""cf1""",,0.0,-0.524,0.0
1552833742322612797,,16,,1552833742,322087049,"""cf1""",,0.0,-0.533,0.0
1552833742422842581,,17,,1552833742,422163963,"""cf1""",,0.0,-0.581,0.0
1552833742521740539,,18,,1552833742,521430015,"""cf1""",,0.0,-0.874,0.0
1552833742622477381,,19,,1552833742,621596097,"""cf1""",,0.0,-0.602,0.0
1552833742721338463,,20,,1552833742,720791101,"""cf1""",,0.0,-0.656,0.0
1552833742823140477,,21,,1552833742,822796106,"""cf1""",,0.0,-1.132,0.0
1552833742920505657,,22,,1552833742,919816017,"""cf1""",,0.0,-2.153,0.0
1552833743020036128,,23,,1552833743,19561052,"""cf1""",,0.0,-1.838,0.0
1552833743127883239,,24,,1552833743,127219915,"""cf1""",,0.0,-3.261,0.0
1552833743219037815,,25,,1552833743,218519926,"""cf1""",,0.0,-3.516,0.0
1552833743320137608,,26,,1552833743,319638967,"""cf1""",,0.0,-3.505,0.0
1552833743420369771,,27,,1552833743,419785976,"""cf1""",,0.0,-3.452,0.0
1552833743521971376,,28,,1552833743,521265983,"""cf1""",,0.0,-3.473,0.0
1552833743619302271,,29,,1552833743,618666887,"""cf1""",,0.0,-3.488,0.0
1552833743719862119,,30,,1552833743,719429969,"""cf1""",,0.0,-3.489,0.0
1552833743821619605,,31,,1552833743,820947885,"""cf1""",,0.0,-3.504,0.0
1552833743919547182,,32,,1552833743,919078111,"""cf1""",,0.0,-3.624,0.0
1552833744026841188,,33,,1552833744,25862932,"""cf1""",,0.0,-0.994,0.0
1552833744117544800,,34,,1552833744,117109060,"""cf1""",,0.0,-0.587,0.0
