rosbagTimestamp,data
1552833739610555837,237.0
1552833739616771098,237.0
1552833739617754670,237.0
1552833739618696692,237.0
1552833739621099286,237.0
1552833739623265699,237.0
1552833739624236308,237.0
1552833739625188373,237.0
1552833739628905513,237.0
1552833739629845300,237.0
1552833739630799811,237.0
1552833739631776052,237.0
1552833739632758733,237.0
1552833739633721249,237.0
1552833739634691763,237.0
1552833739635621480,237.0
1552833739636606261,237.0
1552833739637586679,237.0
1552833739638624163,237.0
1552833739641016726,237.0
1552833739649941892,0.0
1552833739651647858,0.0
1552833739653373259,0.0
1552833739655204135,0.0
1552833739656991566,0.0
1552833739658726919,0.0
1552833739668888784,0.0
1552833739670577128,0.0
1552833739672298948,0.0
1552833739674072358,0.0
1552833739675827717,0.0
1552833739677589343,0.0
1552833739681503116,0.0
1552833739689366619,0.0
1552833739691091706,0.0
1552833739692842583,0.0
1552833739694942517,0.0
1552833739696670937,0.0
1552833739698422540,0.0
1552833739702338392,0.0
1552833739710216995,0.0
1552833739711931889,0.0
1552833739713684742,0.0
1552833739715519410,0.0
1552833739717291496,0.0
1552833739719124844,0.0
1552833739729282325,0.0
1552833739731111560,0.0
1552833739732920659,0.0
1552833739744482359,0.0
1552833739754621771,0.0
1552833739756397505,0.0
1552833739758118139,0.0
1552833739761992045,0.0
1552833739769958981,0.0
1552833739771693798,0.0
1552833739773419248,0.0
1552833739775163051,0.0
1552833739776862225,0.0
1552833739778564072,0.0
1552833739788973586,0.0
1552833739790693420,0.0
1552833739792408334,0.0
1552833739794231064,0.0
1552833739796003971,0.0
1552833739797754169,0.0
1552833739801714830,0.0
1552833739809701918,0.0
1552833739811383192,0.0
1552833739813184107,0.0
1552833739815055909,0.0
1552833739816826062,0.0
1552833739818556214,0.0
1552833739830625084,0.0
1552833739832467577,0.0
1552833739834358401,0.0
1552833739836174206,0.0
1552833739837836136,0.0
1552833739842010812,0.0
1552833739850385679,0.0
1552833739852183187,0.0
1552833739853984860,0.0
1552833739855828296,0.0
1552833739857647137,0.0
1552833739861796522,0.0
1552833739878629331,0.0
1552833739888755910,0.0
1552833739890540445,0.0
1552833739892278163,0.0
1552833739894010613,0.0
1552833739895769379,0.0
1552833739897501347,0.0
1552833739901467061,0.0
1552833739909617367,0.0
1552833739911394448,0.0
1552833739913143183,0.0
1552833739914858998,0.0
1552833739916679192,0.0
1552833739918570558,0.0
1552833739931236788,0.0
1552833739933105625,0.0
1552833739935090723,0.0
1552833739936879150,0.0
1552833739938784226,0.0
1552833739949409142,0.0
1552833739951247994,0.0
1552833739953039257,0.0
1552833739954814539,0.0
1552833739956694693,0.0
1552833739958477197,0.0
1552833739969542496,0.0
1552833739970965537,0.0
1552833739972881963,0.0
1552833739974808691,0.0
1552833739976561352,0.0
1552833739978377159,0.0
1552833739998965137,0.0
1552833740008652991,174.0
1552833740010553735,175.0
1552833740011288361,175.0
1552833740011935958,175.0
1552833740012678985,175.0
1552833740013480970,175.0
1552833740014377809,175.0
1552833740015052097,175.0
1552833740016685394,0.0
1552833740017480656,0.0
1552833740019351975,189.0
1552833740020068507,189.0
1552833740021756663,192.0
1552833740022531524,192.0
1552833740029096311,0.0
1552833740030856492,0.0
1552833740033592380,237.0
1552833740034376001,237.0
1552833740036066509,0.0
1552833740036994426,0.0
1552833740037534597,0.0
1552833740039548128,209.0
1552833740040259108,209.0
1552833740048740982,0.0
1552833740050602036,0.0
1552833740053290383,237.0
1552833740054026675,237.0
1552833740055761294,0.0
1552833740056536273,0.0
1552833740057265481,0.0
1552833740058102559,0.0
1552833740060050632,229.0
1552833740061856161,232.0
1552833740068179744,0.0
1552833740069950034,0.0
1552833740072896982,237.0
1552833740073732128,237.0
1552833740075506331,0.0
1552833740076298792,0.0
1552833740077034504,0.0
1552833740077863068,0.0
1552833740079837395,249.0
1552833740080545787,249.0
1552833740081480691,249.0
1552833740090908600,237.0
1552833740091779579,237.0
1552833740093431082,0.0
1552833740094180190,0.0
1552833740094926780,0.0
1552833740095685279,0.0
1552833740096334209,0.0
1552833740097171454,0.0
1552833740097919957,0.0
1552833740101146291,0.0
1552833740110415274,237.0
1552833740111338853,237.0
1552833740113128544,0.0
1552833740113625292,0.0
1552833740114353058,0.0
1552833740115014492,0.0
1552833740115720238,0.0
1552833740116447870,0.0
1552833740133481759,0.0
1552833740136609596,0.0
1552833740137376656,0.0
1552833740139343987,53.0
1552833740141317430,0.0
1552833740150049849,0.0
1552833740152012710,0.0
1552833740153954917,0.0
1552833740155759508,0.0
1552833740157732923,0.0
1552833740168629829,0.0
1552833740170481011,0.0
1552833740172457459,0.0
1552833740174452848,0.0
1552833740176361069,0.0
1552833740178429816,0.0
1552833740189760528,0.0
1552833740191675766,0.0
1552833740193680695,0.0
1552833740195628679,0.0
1552833740197514277,0.0
1552833740208595185,0.0
1552833740210490434,0.0
1552833740212475707,0.0
1552833740214340307,0.0
1552833740216108645,0.0
1552833740218191078,0.0
1552833740229550018,0.0
1552833740231487618,0.0
1552833740233482154,0.0
1552833740235538893,0.0
1552833740237438031,0.0
1552833740268536209,0.0
1552833740270490654,0.0
1552833740272441250,0.0
1552833740274422107,0.0
1552833740276305372,0.0
1552833740280681137,0.0
1552833740289330201,0.0
1552833740291288987,0.0
1552833740293261003,0.0
1552833740295210987,0.0
1552833740297138127,0.0
1552833740308269927,0.0
1552833740310135619,0.0
1552833740314148006,0.0
1552833740316120729,0.0
1552833740320384302,0.0
1552833740329214369,0.0
1552833740331109216,0.0
1552833740333007807,0.0
1552833740335006941,0.0
1552833740336905430,0.0
1552833740341155859,0.0
1552833740349912248,0.0
1552833740351839895,0.0
1552833740353813525,0.0
1552833740355744043,0.0
1552833740357713400,0.0
1552833740368737775,0.0
1552833740370654964,0.0
1552833740372599019,0.0
1552833740374614060,0.0
1552833740376567824,0.0
1552833740396465142,0.0
1552833740400868361,0.0
1552833740409369350,0.0
1552833740411202856,0.0
1552833740413152363,0.0
1552833740415154281,0.0
1552833740417362451,0.0
1552833740428419292,0.0
1552833740430323808,0.0
1552833740432214206,0.0
1552833740434119961,0.0
1552833740436037298,0.0
1552833740440264973,0.0
1552833740449127657,0.0
1552833740451053746,0.0
1552833740452995287,0.0
1552833740454887206,0.0
1552833740456900238,0.0
1552833740467819802,0.0
1552833740469796991,0.0
1552833740471740849,0.0
1552833740473508150,0.0
1552833740475294340,0.0
1552833740477045348,0.0
1552833740487790591,0.0
1552833740489608308,0.0
1552833740491518980,0.0
1552833740493266248,0.0
1552833740495094775,0.0
1552833740496963018,0.0
1552833740515589575,0.0
1552833740519557584,0.0
1552833740527701044,0.0
1552833740529540697,0.0
1552833740531494105,0.0
1552833740533465652,0.0
1552833740535356234,0.0
1552833740537282743,0.0
1552833740547822484,0.0
1552833740549617171,0.0
1552833740553447699,0.0
1552833740555306188,0.0
1552833740559235413,0.0
1552833740567732145,0.0
1552833740569659801,0.0
1552833740571501091,0.0
1552833740573203540,0.0
1552833740574982462,0.0
1552833740576924824,0.0
1552833740587484261,0.0
1552833740589410147,0.0
1552833740591175026,0.0
1552833740593022210,0.0
1552833740595025835,0.0
1552833740596915525,0.0
1552833740607932263,0.0
1552833740609716232,0.0
1552833740611708403,0.0
1552833740615729245,0.0
1552833740617757123,0.0
1552833740628468352,0.0
1552833740630289845,0.0
1552833740632161086,0.0
1552833740634034170,0.0
1552833740635940165,0.0
1552833740648519859,0.0
1552833740657166055,0.0
1552833740668198557,0.0
1552833740670205776,0.0
1552833740672138682,0.0
1552833740674133763,0.0
1552833740676095164,0.0
1552833740680401876,0.0
1552833740689284852,0.0
1552833740691167751,0.0
1552833740693197422,0.0
1552833740695004663,0.0
1552833740699334095,0.0
1552833740707903883,0.0
1552833740709736102,0.0
1552833740711633669,0.0
1552833740713465067,0.0
1552833740715307285,0.0
1552833740719633782,0.0
1552833740728259932,0.0
1552833740730114897,0.0
1552833740731951714,0.0
1552833740733839536,0.0
1552833740735723539,0.0
1552833740746694190,0.0
1552833740748706702,0.0
1552833740750677850,0.0
1552833740752606947,0.0
1552833740754525367,0.0
1552833740756501968,0.0
1552833740767513614,0.0
1552833740769453506,0.0
1552833740771507252,0.0
1552833740781987401,0.0
1552833740792987789,0.0
1552833740794905169,0.0
1552833740799227214,0.0
1552833740807910175,0.0
1552833740809674906,0.0
1552833740811596762,0.0
1552833740813479260,0.0
1552833740815373184,0.0
1552833740819657656,0.0
1552833740828338226,0.0
1552833740830203423,0.0
1552833740832167432,0.0
1552833740834097219,0.0
1552833740836019875,0.0
1552833740847082421,0.0
1552833740849040713,0.0
1552833740850915268,0.0
1552833740852853818,0.0
1552833740854767899,0.0
1552833740859071467,0.0
1552833740867751663,0.0
1552833740869680845,0.0
1552833740871570328,0.0
1552833740873491283,0.0
1552833740875350743,0.0
1552833740879560845,0.0
1552833740887928125,0.0
1552833740889689117,0.0
1552833740891598089,0.0
1552833740893505587,0.0
1552833740895423827,0.0
1552833740919060988,0.0
1552833740927693130,0.0
1552833740929497188,0.0
1552833740931507609,0.0
1552833740933418367,0.0
1552833740935322070,0.0
1552833740939553299,0.0
1552833740948108865,0.0
1552833740949929071,0.0
1552833740951791152,0.0
1552833740953610455,0.0
1552833740955536841,0.0
1552833740966412926,0.0
1552833740968364450,0.0
1552833740970291017,0.0
1552833740972230590,0.0
1552833740974198754,0.0
1552833740976104423,0.0
1552833740986779678,0.0
1552833740988559206,0.0
1552833740990532342,0.0
1552833740992507526,0.0
1552833740994446848,0.0
1552833740998729782,0.0
1552833741007327289,0.0
1552833741009279621,0.0
1552833741011092118,0.0
1552833741013101856,0.0
1552833741014948821,0.0
1552833741019321877,0.0
1552833741027866967,0.0
1552833741029680779,0.0
1552833741031562912,0.0
1552833741033418264,0.0
1552833741045729322,0.0
1552833741058997677,0.0
1552833741067490393,0.0
1552833741069576931,0.0
1552833741071433932,0.0
1552833741073353649,0.0
1552833741075199149,0.0
1552833741086255499,0.0
1552833741088065805,0.0
1552833741090006047,0.0
1552833741091989846,0.0
1552833741093995141,0.0
1552833741098265917,0.0
1552833741106853258,0.0
1552833741108713723,0.0
1552833741110627815,0.0
1552833741112566302,0.0
1552833741114449941,0.0
1552833741118626276,0.0
1552833741127135266,0.0
1552833741128996570,0.0
1552833741130884920,0.0
1552833741132796323,0.0
1552833741134705150,0.0
1552833741145723719,0.0
1552833741147695716,0.0
1552833741149562784,0.0
1552833741151415156,0.0
1552833741153309932,0.0
1552833741155213111,0.0
1552833741176335009,0.0
1552833741189040557,0.0
1552833741191001960,0.0
1552833741193118259,0.0
1552833741194985792,0.0
1552833741206125350,0.0
1552833741207985605,0.0
1552833741209899041,0.0
1552833741211885545,0.0
1552833741213838759,0.0
1552833741218169969,0.0
1552833741228878674,0.0
1552833741230724385,0.0
1552833741232607738,0.0
1552833741234668936,0.0
1552833741245655361,0.0
1552833741247595046,0.0
1552833741249530419,0.0
1552833741251555349,0.0
1552833741253452902,0.0
1552833741255418994,0.0
1552833741266464349,0.0
1552833741268487658,0.0
1552833741270487207,0.0
1552833741272465403,0.0
1552833741274541848,0.0
1552833741285582119,0.0
1552833741287572008,0.0
1552833741289493532,0.0
1552833741291405704,0.0
1552833741293358253,0.0
1552833741313008006,0.0
1552833741314774453,0.0
1552833741325761170,0.0
1552833741327780070,0.0
1552833741329714784,0.0
1552833741331580604,0.0
1552833741333493865,0.0
1552833741337770369,0.0
1552833741346554401,0.0
1552833741348534952,0.0
1552833741352622859,0.0
1552833741354540437,0.0
1552833741365688780,0.0
1552833741367595058,0.0
1552833741369513661,0.0
1552833741371480837,0.0
1552833741373527652,0.0
1552833741377858390,0.0
1552833741386567357,0.0
1552833741388401577,0.0
1552833741390319573,0.0
1552833741392403800,0.0
1552833741394240301,0.0
1552833741405327098,0.0
1552833741407261504,0.0
1552833741409259144,0.0
1552833741411191500,0.0
1552833741413036879,0.0
1552833741417525963,0.0
1552833741425917592,0.0
1552833741436502891,0.0
1552833741447576309,0.0
1552833741449410826,0.0
1552833741451218389,0.0
1552833741453293505,0.0
1552833741457695175,0.0
1552833741466468812,0.0
1552833741468491140,0.0
1552833741470417799,0.0
1552833741472292395,0.0
1552833741474277075,0.0
1552833741485370420,0.0
1552833741487170268,0.0
1552833741489189467,0.0
1552833741491320956,0.0
1552833741493288632,0.0
1552833741497477277,0.0
1552833741507933021,0.0
1552833741509728189,0.0
1552833741511604478,0.0
1552833741513438330,0.0
1552833741517873845,0.0
1552833741526400647,0.0
1552833741528355981,0.0
1552833741530497227,0.0
1552833741532459652,0.0
1552833741534315872,0.0
1552833741545403355,0.0
1552833741547228439,0.0
1552833741549169018,0.0
1552833741551108497,0.0
1552833741553115408,0.0
1552833741574628240,0.0
1552833741585587738,0.0
1552833741587634080,0.0
1552833741589474607,0.0
1552833741591452514,0.0
1552833741593449890,0.0
1552833741597708034,0.0
1552833741606747139,0.0
1552833741608124167,0.0
1552833741610124448,0.0
1552833741612016758,0.0
1552833741613876417,0.0
1552833741626893452,0.0
1552833741628773763,0.0
1552833741630714411,0.0
1552833741632600755,0.0
1552833741636742791,0.0
1552833741645739048,0.0
1552833741647702808,0.0
1552833741649582939,0.0
1552833741651598726,0.0
1552833741653500996,0.0
1552833741657771608,0.0
1552833741666571708,0.0
1552833741668482006,0.0
1552833741670318955,0.0
1552833741672139857,0.0
1552833741674140715,0.0
1552833741685124729,0.0
1552833741686975804,0.0
1552833741699633416,0.0
1552833741710484482,0.0
1552833741712245639,0.0
1552833741716589036,0.0
1552833741725254431,0.0
1552833741726842875,0.0
1552833741728927542,0.0
1552833741730901093,0.0
1552833741732722046,0.0
1552833741737053353,0.0
1552833741745757192,0.0
1552833741747650121,0.0
1552833741749613469,0.0
1552833741751613474,0.0
1552833741753545255,0.0
1552833741764605553,0.0
1552833741766455886,0.0
1552833741768401176,0.0
1552833741770346028,0.0
1552833741772297144,0.0
1552833741776644350,0.0
1552833741785374859,0.0
1552833741787374901,0.0
1552833741789198649,0.0
1552833741791253108,0.0
1552833741793099334,0.0
1552833741804149077,0.0
1552833741806036773,0.0
1552833741808000844,0.0
1552833741809846872,0.0
1552833741811894050,0.0
1552833741813553962,0.0
1552833741844525763,0.0
1552833741846426482,0.0
1552833741848420331,0.0
1552833741850260582,0.0
1552833741852244868,0.0
1552833741856570845,0.0
1552833741867527633,0.0
1552833741869414974,0.0
1552833741871419406,0.0
1552833741873347769,0.0
1552833741884262551,0.0
1552833741886011028,0.0
1552833741887863517,0.0
1552833741889749178,0.0
1552833741891832853,0.0
1552833741893763906,0.0
1552833741904684197,0.0
1552833741906562810,0.0
1552833741908393548,0.0
1552833741910429202,0.0
1552833741912234203,0.0
1552833741916387410,0.0
1552833741928897008,0.0
1552833741930923394,0.0
1552833741932943827,0.0
1552833741944230128,0.0
1552833741946082509,0.0
1552833741948019590,0.0
1552833741950009980,0.0
1552833741952014771,0.0
1552833741964552176,0.0
1552833741973178361,0.0
1552833741984365231,0.0
1552833741986172733,0.0
1552833741988076998,0.0
1552833741989974163,0.0
1552833741991893692,0.0
1552833741996276793,0.0
1552833742004791945,0.0
1552833742006739393,0.0
1552833742008748163,0.0
1552833742010670389,0.0
1552833742012699784,0.0
1552833742023469992,0.0
1552833742025425713,0.0
1552833742027455692,0.0
1552833742029326975,0.0
1552833742031324280,0.0
1552833742035633281,0.0
1552833742046312597,0.0
1552833742048116090,0.0
1552833742050181047,0.0
1552833742052123208,0.0
1552833742056483787,0.0
1552833742065309367,0.0
1552833742067027858,0.0
1552833742068983070,0.0
1552833742070950134,0.0
1552833742072942149,0.0
1552833742092151411,0.0
1552833742096427625,0.0
1552833742104942792,0.0
1552833742106669525,0.0
1552833742108576015,0.0
1552833742110572900,0.0
1552833742112506349,0.0
1552833742123471137,0.0
1552833742125449134,0.0
1552833742127300567,0.0
1552833742129174436,0.0
1552833742131139858,0.0
1552833742135364828,0.0
1552833742144072014,0.0
1552833742145984226,0.0
1552833742147829722,0.0
1552833742149036147,237.0
1552833742151132967,0.0
1552833742163962296,0.0
1552833742165958177,0.0
1552833742167926221,0.0
1552833742169908692,0.0
1552833742171857543,0.0
1552833742175989034,0.0
1552833742184583702,0.0
1552833742186529829,0.0
1552833742188359532,0.0
1552833742190324762,0.0
1552833742192233375,0.0
1552833742203180428,0.0
1552833742205049725,0.0
1552833742207071114,0.0
1552833742208953759,0.0
1552833742210876562,0.0
1552833742212754040,0.0
1552833742231898544,0.0
1552833742242869302,0.0
1552833742244840070,0.0
1552833742246747023,0.0
1552833742248657462,0.0
1552833742250605004,0.0
1552833742254922272,0.0
1552833742265692670,0.0
1552833742267506532,0.0
1552833742269508652,0.0
1552833742271464391,0.0
1552833742275823277,0.0
1552833742284450012,0.0
1552833742286269137,0.0
1552833742288282021,0.0
1552833742290247439,0.0
1552833742292224278,0.0
1552833742303252010,0.0
1552833742305163713,0.0
1552833742307129917,0.0
1552833742309017341,0.0
1552833742310969573,0.0
1552833742315034424,0.0
1552833742323759674,0.0
1552833742325689596,0.0
1552833742327671892,0.0
1552833742329569756,0.0
1552833742331569554,0.0
1552833742335812572,0.0
1552833742352956278,0.0
1552833742364071193,0.0
1552833742365999196,0.0
1552833742367903603,0.0
1552833742369805462,0.0
1552833742371789644,0.0
1552833742382785305,0.0
1552833742384713212,0.0
1552833742386684041,0.0
1552833742388547210,0.0
1552833742390396272,0.0
1552833742392123836,0.0
1552833742403249747,0.0
1552833742405144920,0.0
1552833742406958554,0.0
1552833742408914943,0.0
1552833742410796409,0.0
1552833742415037112,0.0
1552833742423653917,0.0
1552833742425541605,0.0
1552833742427559368,0.0
1552833742429448358,0.0
1552833742431314810,0.0
1552833742442149269,0.0
1552833742443983359,0.0
1552833742445838168,0.0
1552833742447799764,0.0
1552833742449625115,0.0
1552833742451525834,0.0
1552833742462663003,0.0
1552833742464457999,0.0
1552833742466353783,0.0
1552833742468344225,0.0
1552833742470322482,0.0
1552833742482962844,0.0
1552833742491391639,0.0
1552833742502346091,0.0
1552833742504279338,0.0
1552833742506221317,0.0
1552833742510181147,0.0
1552833742512271417,0.0
1552833742523000262,0.0
1552833742525027046,0.0
1552833742526890432,0.0
1552833742528736270,0.0
1552833742530727883,0.0
1552833742534932016,0.0
1552833742543741920,0.0
1552833742545701484,0.0
1552833742547718063,0.0
1552833742549645499,0.0
1552833742551563413,0.0
1552833742562736679,0.0
1552833742564556921,0.0
1552833742566427261,0.0
1552833742568414709,0.0
1552833742570313776,0.0
1552833742574554391,0.0
1552833742583409580,0.0
1552833742585375013,0.0
1552833742587140497,0.0
1552833742588972032,0.0
1552833742591052145,0.0
1552833742610343419,0.0
1552833742614413781,0.0
1552833742623091782,0.0
1552833742624946710,0.0
1552833742626893759,0.0
1552833742628955251,0.0
1552833742630953805,0.0
1552833742641919518,0.0
1552833742643886259,0.0
1552833742645773892,0.0
1552833742647629110,0.0
1552833742649661445,0.0
1552833742653892704,0.0
1552833742662573490,0.0
1552833742666604976,0.0
1552833742668590237,0.0
1552833742672456216,0.0
1552833742685464000,0.0
1552833742687380374,0.0
1552833742689328364,0.0
1552833742691218318,0.0
1552833742701907522,0.0
1552833742703617605,0.0
1552833742705551218,0.0
1552833742707458370,0.0
1552833742709425600,0.0
1552833742713697037,0.0
1552833742722255849,0.0
1552833742732483235,0.0
1552833742743589339,0.0
1552833742745640096,0.0
1552833742747570290,0.0
1552833742749580894,0.0
1552833742753877191,0.0
1552833742762653549,0.0
1552833742764582783,0.0
1552833742766524391,0.0
1552833742768452710,0.0
1552833742770549097,0.0
1552833742781449783,0.0
1552833742783578389,0.0
1552833742785513964,0.0
1552833742787337590,0.0
1552833742789222406,0.0
1552833742795588697,0.0
1552833742804187520,0.0
1552833742805835390,0.0
1552833742807660596,0.0
1552833742809535429,0.0
1552833742813645911,0.0
1552833742824353367,0.0
1552833742826259647,0.0
1552833742828314653,0.0
1552833742830236870,0.0
1552833742841344442,0.0
1552833742843405705,0.0
1552833742845322397,0.0
1552833742847278287,0.0
1552833742849141016,0.0
1552833742866262000,0.0
1552833742884203482,0.0
1552833742886104063,0.0
1552833742888000157,0.0
1552833742889882606,0.0
1552833742894291498,0.0
1552833742902978692,0.0
1552833742904746114,0.0
1552833742906556466,0.0
1552833742908457218,0.0
1552833742910385851,0.0
1552833742921458587,0.0
1552833742923350880,0.0
1552833742925280465,0.0
1552833742927138400,0.0
1552833742929022436,0.0
1552833742933217925,0.0
1552833742941767424,0.0
1552833742943685327,0.0
1552833742945650387,0.0
1552833742947569322,0.0
1552833742949545456,0.0
1552833742953856561,0.0
1552833742962617373,0.0
1552833742964366979,0.0
1552833742966294083,0.0
1552833742968302665,0.0
1552833742970249505,0.0
1552833742989764427,0.0
1552833743000617558,0.0
1552833743002578029,0.0
1552833743004514361,0.0
1552833743006420211,0.0
1552833743008410724,0.0
1552833743010372553,0.0
1552833743021115526,0.0
1552833743022794002,0.0
1552833743024725523,0.0
1552833743026685171,0.0
1552833743028606803,0.0
1552833743032908534,0.0
1552833743041699888,0.0
1552833743043631959,0.0
1552833743045670917,0.0
1552833743047483737,0.0
1552833743049494032,0.0
1552833743060728382,0.0
1552833743062584751,0.0
1552833743064402382,0.0
1552833743066203461,0.0
1552833743068254213,0.0
1552833743070116720,0.0
1552833743083377358,0.0
1552833743085324382,0.0
1552833743087119283,0.0
1552833743088971680,0.0
1552833743093230551,0.0
1552833743101823964,0.0
1552833743103712296,0.0
1552833743105599760,0.0
1552833743117766745,0.0
1552833743128845159,0.0
1552833743132953220,0.0
1552833743143760779,0.0
1552833743145608711,0.0
1552833743147537580,0.0
1552833743149499885,0.0
1552833743160593787,0.0
1552833743162520837,0.0
1552833743164375651,0.0
1552833743166242033,0.0
1552833743168245364,0.0
1552833743172611614,0.0
1552833743181212453,0.0
1552833743183155162,0.0
1552833743185029656,0.0
1552833743186951135,0.0
1552833743188842902,0.0
1552833743192925789,0.0
1552833743201702359,0.0
1552833743203390560,0.0
1552833743207395376,0.0
1552833743209312316,0.0
1552833743220067086,0.0
1552833743221911660,0.0
1552833743223817943,0.0
1552833743225752643,0.0
1552833743227625402,0.0
1552833743229527759,0.0
1552833743248993199,0.0
1552833743253262684,0.0
1552833743262199668,0.0
1552833743264077558,0.0
1552833743266031068,0.0
1552833743267922021,0.0
1552833743272150276,0.0
1552833743280712335,0.0
1552833743282542312,0.0
1552833743284397763,0.0
1552833743286248487,0.0
1552833743288147523,0.0
1552833743292221385,0.0
1552833743300757066,0.0
1552833743302644430,0.0
1552833743304569198,0.0
1552833743306451292,0.0
1552833743308396822,0.0
1552833743312495483,0.0
1552833743321185519,0.0
1552833743323059096,0.0
1552833743324987864,0.0
1552833743326825360,0.0
1552833743328815179,0.0
1552833743339511800,0.0
1552833743341460389,0.0
1552833743343384714,0.0
1552833743345297794,0.0
1552833743347103756,0.0
1552833743349243866,0.0
1552833743360343457,0.0
1552833743362275692,0.0
1552833743364091820,0.0
1552833743366067255,0.0
1552833743367879601,0.0
1552833743372228598,0.0
1552833743389382205,0.0
1552833743400509335,0.0
1552833743402326139,0.0
1552833743404191053,0.0
1552833743406172225,0.0
1552833743410294884,0.0
1552833743425695845,0.0
1552833743427641167,0.0
1552833743431968563,0.0
1552833743440632193,0.0
1552833743442658689,0.0
1552833743444672840,0.0
1552833743446571303,0.0
1552833743448598572,0.0
1552833743462041944,0.0
1552833743463828602,0.0
1552833743465844384,0.0
1552833743467812864,0.0
1552833743471954461,0.0
1552833743480639837,0.0
1552833743482610404,0.0
1552833743484527164,0.0
1552833743486593829,0.0
1552833743488470523,0.0
1552833743499579909,0.0
1552833743512041618,0.0
1552833743522870730,0.0
1552833743524736793,0.0
1552833743526646919,0.0
1552833743528600578,0.0
1552833743539799213,0.0
1552833743541760414,0.0
1552833743543686089,0.0
1552833743545613740,0.0
1552833743547524649,0.0
1552833743551758212,0.0
1552833743562769244,0.0
1552833743564658796,0.0
1552833743566589396,0.0
1552833743570693047,0.0
1552833743581650859,0.0
1552833743583580201,0.0
1552833743585459731,0.0
1552833743587350527,0.0
1552833743591473634,0.0
1552833743602094423,0.0
1552833743603831266,0.0
1552833743605823554,0.0
1552833743607632940,0.0
1552833743611814155,0.0
1552833743620254969,0.0
1552833743622210205,0.0
1552833743624158373,0.0
1552833743626105879,0.0
1552833743627991735,0.0
1552833743640751870,0.0
1552833743651823425,0.0
1552833743660566619,0.0
1552833743664630626,0.0
1552833743666547458,0.0
1552833743670601979,0.0
1552833743685759628,0.0
1552833743687677279,0.0
1552833743691957273,0.0
1552833743700537668,0.0
1552833743702381683,0.0
1552833743704320233,0.0
1552833743706195161,0.0
1552833743708127865,0.0
1552833743723106902,0.0
1552833743725017439,0.0
1552833743728921101,0.0
1552833743742270564,0.0
1552833743744192877,0.0
1552833743746114015,0.0
1552833743748035170,0.0
1552833743780801603,0.0
1552833743784775373,0.0
1552833743786709613,0.0
1552833743792980894,0.0
1552833743801798257,0.0
1552833743803684412,0.0
