rosbagTimestamp,data
1553088507467298394,142.0
1553088507467702834,142.0
1553088507475065470,216.0
1553088507479945761,5.0
1553088507480630438,5.0
1553088507483989133,142.0
1553088507484899298,142.0
1553088507485897942,142.0
1553088507486902564,142.0
1553088507488971925,142.0
1553088507492674478,142.0
1553088507496641642,142.0
1553088507497571879,142.0
1553088507498560509,142.0
1553088507499567313,142.0
1553088507500585912,142.0
1553088507503244633,142.0
1553088507504252151,142.0
1553088507505227772,142.0
1553088507506223887,142.0
1553088507507180857,142.0
1553088507509621262,142.0
1553088507510605107,142.0
1553088507516000893,142.0
1553088507516934468,142.0
1553088507517945322,142.0
1553088507518978686,142.0
1553088507519915111,142.0
1553088507520929938,142.0
1553088507523615482,142.0
1553088507524618711,142.0
1553088507525575426,142.0
1553088507526631548,142.0
1553088507527619202,142.0
1553088507529853615,142.0
1553088507531900620,142.0
1553088507537222811,142.0
1553088507538207698,142.0
1553088507539170910,142.0
1553088507540079766,142.0
1553088507542739800,142.0
1553088507543717087,142.0
1553088507544692964,142.0
1553088507545645496,142.0
1553088507546648336,142.0
1553088507547627337,142.0
1553088507561883708,142.0
1553088507567540370,142.0
1553088507568473346,142.0
1553088507570923774,142.0
1553088507573108877,142.0
1553088507577076265,142.0
1553088507578075196,142.0
1553088507579093589,142.0
1553088507579995023,142.0
1553088507580984504,142.0
1553088507583588794,142.0
1553088507584637910,142.0
1553088507585653114,142.0
1553088507586652943,142.0
1553088507587632135,142.0
1553088507590165719,142.0
1553088507591088301,142.0
1553088507593407466,142.0
1553088507597229873,1.0
1553088507599015042,0.0
1553088507600885402,0.0
1553088507605221696,0.0
1553088507607131128,0.0
1553088507611125881,0.0
1553088507622317579,0.0
1553088507626828308,0.0
1553088507631055673,0.0
1553088507640185351,0.0
1553088507644678847,0.0
1553088507646587914,0.0
1553088507650861705,0.0
1553088507660228338,0.0
1553088507664695529,0.0
1553088507666435367,0.0
1553088507670552141,0.0
1553088507679705566,0.0
1553088507703564921,0.0
1553088507708054963,0.0
1553088507726000685,0.0
1553088507733154889,1.0
1553088507734933671,220.0
1553088507738328963,223.0
1553088507739020381,223.0
1553088507739720321,223.0
1553088507740552039,223.0
1553088507742611992,230.0
1553088507743420500,230.0
1553088507744108538,230.0
1553088507745608747,0.0
1553088507746325636,0.0
1553088507746963712,0.0
1553088507748867245,237.0
1553088507749598741,237.0
1553088507750343075,237.0
1553088507757850384,0.0
1553088507760306156,142.0
1553088507761037538,142.0
1553088507763960510,0.0
1553088507764748466,0.0
1553088507765510430,0.0
1553088507766438689,0.0
1553088507767220859,0.0
1553088507769212793,1.0
1553088507771200666,0.0
1553088507779872606,7.0
1553088507780722107,7.0
1553088507783759066,0.0
1553088507784447492,0.0
1553088507785299612,0.0
1553088507786073483,0.0
1553088507786767139,0.0
1553088507789919903,0.0
1553088507799665879,142.0
1553088507800439967,142.0
1553088507803560763,0.0
1553088507804438431,0.0
1553088507805203407,0.0
1553088507805992846,0.0
1553088507806916104,0.0
1553088507821200337,44.0
1553088507826701897,0.0
1553088507828493753,61.0
1553088507829295100,61.0
1553088507830112679,61.0
1553088507838995295,142.0
1553088507839655251,142.0
1553088507840481745,142.0
1553088507843435867,0.0
1553088507844160150,0.0
1553088507844921872,0.0
1553088507845722741,0.0
1553088507846476219,0.0
1553088507849447229,0.0
1553088507857203435,87.0
1553088507858700455,0.0
1553088507859491759,0.0
1553088507860170471,0.0
1553088507862316543,94.0
1553088507863005923,94.0
1553088507863768067,94.0
1553088507864496165,94.0
1553088507866366451,0.0
1553088507870313695,0.0
1553088507873419323,104.0
1553088507879947173,0.0
1553088507882188840,114.0
1553088507882941939,114.0
1553088507884871616,0.0
1553088507886728780,0.0
1553088507897952679,0.0
1553088507899828386,0.0
1553088507906340696,0.0
1553088507910447524,0.0
1553088507919213917,0.0
1553088507923688246,0.0
1553088507925642156,0.0
1553088507929924559,0.0
1553088507959375752,0.0
1553088507963877453,0.0
1553088507965818371,0.0
1553088507970088780,0.0
1553088507979065234,0.0
1553088507983555558,0.0
1553088507985524175,0.0
1553088507989906702,0.0
1553088507998978496,0.0
1553088508003482965,0.0
1553088508005436698,0.0
1553088508009550028,0.0
1553088508018338259,0.0
1553088508022776178,0.0
1553088508024791316,0.0
1553088508026684474,0.0
1553088508038092665,0.0
1553088508042151510,0.0
1553088508048579577,0.0
1553088508064377782,0.0
1553088508074656720,0.0
1553088508098009228,0.0
1553088508099896454,0.0
1553088508104354959,0.0
1553088508106300360,0.0
1553088508117623725,0.0
1553088508119551990,0.0
1553088508124050505,0.0
1553088508126059100,0.0
1553088508130318333,0.0
1553088508139531809,0.0
1553088508144014904,0.0
1553088508145812772,0.0
1553088508150186715,0.0
1553088508159061177,0.0
1553088508163434119,0.0
1553088508165318813,0.0
1553088508169619853,0.0
1553088508178631308,0.0
1553088508183112714,0.0
1553088508185007524,0.0
1553088508187040177,0.0
1553088508206420502,0.0
1553088508222907615,0.0
1553088508224747980,0.0
1553088508226687606,0.0
1553088508238189935,0.0
1553088508242711003,0.0
1553088508244664027,0.0
1553088508246526968,0.0
1553088508257824331,0.0
1553088508259703623,0.0
1553088508264185253,0.0
1553088508265984150,0.0
1553088508277325185,0.0
1553088508279263635,0.0
1553088508283703069,0.0
1553088508285638088,0.0
1553088508290041027,0.0
1553088508298941114,0.0
1553088508303560492,0.0
1553088508305530773,0.0
1553088508309801732,0.0
1553088508318918020,0.0
1553088508323421226,0.0
1553088508325397522,0.0
1553088508359180095,0.0
1553088508363708387,0.0
1553088508365602740,0.0
1553088508369859815,0.0
1553088508378816402,0.0
1553088508383590177,0.0
1553088508385345273,0.0
1553088508389489920,0.0
1553088508400668149,0.0
1553088508405166055,0.0
1553088508409503497,0.0
1553088508418370591,0.0
1553088508424985406,0.0
1553088508429357222,0.0
1553088508438149385,0.0
1553088508442543143,0.0
1553088508444425082,0.0
1553088508448697545,0.0
1553088508457769806,0.0
1553088508482917985,0.0
1553088508484827430,0.0
1553088508489017688,0.0
1553088508497957882,0.0
1553088508502394094,0.0
1553088508504305673,0.0
1553088508508474180,0.0
1553088508517460584,0.0
1553088508519269083,0.0
1553088508523846514,0.0
1553088508525720047,0.0
1553088508537119730,0.0
1553088508539054504,0.0
1553088508543490805,0.0
1553088508545504627,0.0
1553088508549598708,0.0
1553088508558552305,0.0
1553088508563057378,0.0
1553088508564987247,0.0
1553088508569152598,0.0
1553088508578168506,0.0
1553088508584713825,0.0
1553088508586665045,0.0
1553088508623358056,0.0
1553088508625336847,0.0
1553088508636545491,0.0
1553088508638486201,0.0
1553088508642968169,0.0
1553088508644885475,0.0
1553088508648995663,0.0
1553088508658111444,0.0
1553088508662746747,0.0
1553088508664605454,0.0
1553088508668766219,0.0
1553088508678042158,0.0
1553088508682301852,0.0
1553088508684244892,0.0
1553088508688591657,0.0
1553088508697523578,0.0
1553088508702003263,0.0
1553088508703995826,0.0
1553088508708009545,0.0
1553088508742523470,0.0
1553088508744491575,0.0
1553088508748661654,0.0
1553088508757671807,0.0
1553088508762135409,0.0
1553088508764038234,0.0
1553088508768344476,0.0
1553088508777217141,0.0
1553088508781898035,0.0
1553088508783847869,0.0
1553088508788029687,0.0
1553088508797192283,0.0
1553088508801597649,0.0
1553088508803527573,0.0
1553088508805502628,0.0
1553088508816705390,0.0
1553088508821220851,0.0
1553088508823144596,0.0
1553088508825121565,0.0
1553088508836448201,0.0
1553088508838426347,0.0
1553088508843039836,0.0
1553088508845015843,0.0
1553088508876794741,0.0
1553088508881461604,0.0
1553088508883318841,0.0
1553088508887322985,0.0
1553088508898124952,142.0
1553088508899497441,142.0
1553088508924257812,130.0
1553088508925140599,130.0
1553088508940223337,56.0
1553088508967953084,88.0
1553088509016756897,0.0
1553088509021272409,0.0
1553088509023310509,0.0
1553088509027573993,0.0
1553088509036628424,0.0
1553088509041283388,0.0
1553088509043212776,0.0
1553088509047468445,0.0
1553088509056514575,0.0
1553088509061045764,0.0
1553088509063108160,0.0
1553088509064968656,0.0
1553088509076521675,0.0
1553088509078468896,0.0
1553088509082904565,0.0
1553088509084917872,0.0
1553088509096384519,0.0
1553088509098300315,0.0
1553088509102921582,0.0
1553088509104776046,0.0
1553088509136476192,0.0
1553088509140824902,0.0
1553088509142704703,0.0
1553088509144661942,0.0
1553088509156027461,0.0
1553088509160502001,0.0
1553088509162480267,0.0
1553088509164330366,0.0
1553088509175450404,0.0
1553088509177381810,0.0
1553088509181914128,0.0
1553088509184006102,0.0
1553088509194976812,0.0
1553088509196949142,0.0
1553088509201558273,0.0
1553088509203515119,0.0
1553088509207837414,0.0
1553088509216891499,0.0
1553088509221367005,0.0
1553088509223230151,0.0
1553088509227243522,0.0
1553088509238276793,0.0
1553088509263164478,0.0
1553088509267454809,0.0
1553088509276760459,0.0
1553088509281138428,0.0
1553088509283001865,0.0
1553088509287312322,0.0
1553088509296148741,0.0
1553088509300681376,0.0
1553088509302698869,0.0
1553088509306920159,0.0
1553088509315957550,0.0
1553088509320444106,0.0
1553088509322260953,0.0
1553088509324187913,0.0
1553088509335496690,0.0
1553088509340007278,0.0
1553088509341974255,0.0
1553088509343928739,0.0
1553088509355181378,0.0
1553088509357058853,0.0
1553088509361596243,0.0
1553088509363401872,0.0
1553088509399386853,0.0
1553088509403957621,0.0
1553088509415211987,0.0
1553088509417207554,0.0
1553088509421698452,0.0
1553088509423577518,0.0
1553088509434856185,0.0
1553088509436964720,0.0
1553088509441330835,0.0
1553088509443247395,0.0
1553088509447519262,0.0
1553088509456457672,0.0
1553088509460906932,0.0
1553088509462961961,0.0
1553088509467113797,0.0
1553088509475861138,0.0
1553088509480581130,0.0
1553088509482530219,0.0
1553088509486731621,0.0
1553088509495650438,0.0
1553088509508506186,0.0
1553088509522603685,0.0
1553088509526747893,0.0
1553088509535870266,0.0
1553088509540352331,0.0
1553088509542209985,0.0
1553088509548616614,0.0
1553088509560301071,0.0
1553088509562256002,0.0
1553088509568715435,0.0
1553088509580363751,0.0
1553088509582290555,0.0
1553088509586561544,0.0
1553088509595439780,0.0
1553088509600099570,0.0
1553088509602076134,0.0
1553088509606393205,0.0
1553088509617496613,0.0
1553088509622187059,0.0
1553088509626385383,0.0
1553088509661182454,0.0
