rosbagTimestamp,transforms,-,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1551188162283143684,,,0,,1551188162,282517525,"""world""","""Drone1""",,,2.57538843155,0.201699912548,0.103942535818,,0.00708801858127,-0.00188701844309,-0.99994635582,-0.00731159280986
1551188162293460106,,,0,,1551188162,293073884,"""world""","""Drone1""",,,2.57539367676,0.201690331101,0.103951871395,,0.00706530269235,-0.00160679523833,-0.999945044518,-0.00758897326887
1551188162303166370,,,0,,1551188162,302722489,"""world""","""Drone1""",,,2.57539486885,0.201689094305,0.103923305869,,0.00695639755577,-0.00199277047068,-0.999945580959,-0.00752044375986
1551188162303233032,,,0,,1551188162,302762552,"""world""","""Drone1""",,,2.57540655136,0.201686710119,0.103944189847,,0.0072126253508,-0.00169648462906,-0.99994379282,-0.00758414994925
1551188162313629244,,,0,,1551188162,313239064,"""world""","""Drone1""",,,2.57539248466,0.201691895723,0.103938892484,,0.00707559753209,-0.00181655259803,-0.99994546175,-0.00746438885108
1551188162323140388,,,0,,1551188162,322756584,"""world""","""Drone1""",,,2.5753865242,0.201675996184,0.103925794363,,0.00718319509178,-0.001891404856,-0.999943673611,-0.00758445914835
1551188162333710998,,,0,,1551188162,333282265,"""world""","""Drone1""",,,2.57538533211,0.201698333025,0.103933691978,,0.00691025238484,-0.00179822719656,-0.99994623661,-0.0075202411972
1551188162343285919,,,0,,1551188162,342886671,"""world""","""Drone1""",,,2.57537961006,0.201697155833,0.103939503431,,0.00710694584996,-0.00168893870432,-0.999945878983,-0.00741660222411
1551188162352838516,,,0,,1551188162,352387337,"""world""","""Drone1""",,,2.57537889481,0.201691716909,0.103946663439,,0.00705093564466,-0.00178874202538,-0.999945521355,-0.00748949078843
1551188162352899784,,,0,,1551188162,352427522,"""world""","""Drone1""",,,2.57538676262,0.201686307788,0.103935413063,,0.00691629946232,-0.00172215851489,-0.999946117401,-0.00754728959873
1551188162365967969,,,0,,1551188162,363990405,"""world""","""Drone1""",,,2.57539820671,0.201691627502,0.103944160044,,0.00710101425648,-0.00168738572393,-0.999943673611,-0.00770993763581
1551188162373653808,,,0,,1551188162,373271380,"""world""","""Drone1""",,,2.5753891468,0.201694428921,0.103940807283,,0.00714037520811,-0.00167038338259,-0.999945044518,-0.00749576278031
1551188162383108787,,,0,,1551188162,382762238,"""world""","""Drone1""",,,2.57539343834,0.201692447066,0.103940434754,,0.0070643699728,-0.00182686373591,-0.999944984913,-0.00753873959184
1551188162393482795,,,0,,1551188162,393183845,"""world""","""Drone1""",,,2.5753903389,0.201691910625,0.103939980268,,0.00706151593477,-0.00181346957106,-0.999944508076,-0.00760874524713
1551188162403213692,,,0,,1551188162,402615497,"""world""","""Drone1""",,,2.57538890839,0.201694965363,0.103937081993,,0.00710437027737,-0.0017370787682,-0.999944508076,-0.00759057281539
1551188162403236998,,,0,,1551188162,402700494,"""world""","""Drone1""",,,2.57538533211,0.201698973775,0.103937231004,,0.00703693274409,-0.0018170827534,-0.999945104122,-0.00755808223039
1551188162413315698,,,0,,1551188162,413098843,"""world""","""Drone1""",,,2.57536745071,0.201699107885,0.103942766786,,0.00707507226616,-0.00173814361915,-0.99994456768,-0.00760600110516
1551188162422701191,,,0,,1551188162,422470422,"""world""","""Drone1""",,,2.5753839016,0.201699241996,0.103946238756,,0.00696542533115,-0.00171012233477,-0.999946773052,-0.00742557784542
1551188162433059243,,,0,,1551188162,432832695,"""world""","""Drone1""",,,2.57538747787,0.201688185334,0.103948354721,,0.00726092746481,-0.00172717636451,-0.999943435192,-0.00757869752124
1551188162443429674,,,0,,1551188162,443196895,"""world""","""Drone1""",,,2.57537913322,0.201689735055,0.103946350515,,0.00682409387082,-0.0018970646197,-0.999947428703,-0.00742511404678
1551188162452831361,,,0,,1551188162,452558364,"""world""","""Drone1""",,,2.57538199425,0.201694175601,0.103947654366,,0.0070989090018,-0.00179582752753,-0.999944448471,-0.00758747989312
1551188162452850521,,,0,,1551188162,452581904,"""world""","""Drone1""",,,2.5753865242,0.201702862978,0.10394077003,,0.0070523256436,-0.00180980050936,-0.999945223331,-0.00752408662811
1551188162463543086,,,0,,1551188162,463295907,"""world""","""Drone1""",,,2.57539153099,0.201685845852,0.103940039873,,0.00721932854503,-0.00168481876608,-0.999943375587,-0.00764375226572
1551188162472926177,,,0,,1551188162,472686685,"""world""","""Drone1""",,,2.57537436485,0.201706364751,0.103935576975,,0.00701680826023,-0.00169780233409,-0.999945819378,-0.00751126836985
1551188162483480830,,,0,,1551188162,483126845,"""world""","""Drone1""",,,2.5753865242,0.201690211892,0.103931047022,,0.00722656259313,-0.00188626209274,-0.999943733215,-0.00753930630162
1551188162493076032,,,0,,1551188162,492671888,"""world""","""Drone1""",,,2.57538628578,0.201688244939,0.103948049247,,0.00712758954614,-0.00152979616541,-0.999944269657,-0.00765049643815
1551188162503772455,,,0,,1551188162,503335064,"""world""","""Drone1""",,,2.57538175583,0.201680064201,0.103928148746,,0.00678626121953,-0.00197708327323,-0.999946951866,-0.00749699119478
1551188162503844948,,,0,,1551188162,503375306,"""world""","""Drone1""",,,2.57538986206,0.201686888933,0.103937238455,,0.00723642669618,-0.0018912688829,-0.999943614006,-0.00753504689783
1551188162513442702,,,0,,1551188162,513005112,"""world""","""Drone1""",,,2.57538819313,0.201696649194,0.103947199881,,0.00714413728565,-0.00174735148903,-0.999945402145,-0.00742317270488
1551188162523026281,,,0,,1551188162,522619057,"""world""","""Drone1""",,,2.57537889481,0.201704353094,0.103947013617,,0.00708233332261,-0.0016927451361,-0.999945640564,-0.00747238378972
1551188162533686859,,,0,,1551188162,533262382,"""world""","""Drone1""",,,2.57537555695,0.201711684465,0.103942587972,,0.00710004149005,-0.0017685177736,-0.999944508076,-0.007585672196
1551188162543234657,,,0,,1551188162,542838038,"""world""","""Drone1""",,,2.57537460327,0.201692566276,0.103933632374,,0.0072246924974,-0.00176956586074,-0.99994379282,-0.0075631197542
1551188162552799853,,,0,,1551188162,552353960,"""world""","""Drone1""",,,2.57538485527,0.201683446765,0.103931009769,,0.00716517074034,-0.00165723753162,-0.999944508076,-0.0075545120053
1551188162563492424,,,0,,1551188162,563017113,"""world""","""Drone1""",,,2.57538604736,0.201693043113,0.103941045702,,0.00722253369167,-0.00155647669453,-0.999944031239,-0.00757917528972
1551188162563524668,,,0,,1551188162,563063084,"""world""","""Drone1""",,,2.57538342476,0.201701536775,0.103936769068,,0.00701378239319,-0.00172011030372,-0.999945700169,-0.00751900393516
1551188162573072260,,,0,,1551188162,572626748,"""world""","""Drone1""",,,2.57537841797,0.20170019567,0.10394205898,,0.00723657617345,-0.00151794322301,-0.999944090843,-0.00756263872609
1551188162583726425,,,0,,1551188162,583295289,"""world""","""Drone1""",,,2.5753865242,0.20169198513,0.10394218564,,0.00714660342783,-0.00183956092224,-0.999942779541,-0.00774546619505
1551188162593171449,,,0,,1551188162,592775484,"""world""","""Drone1""",,,2.57538199425,0.201696962118,0.103927083313,,0.00719011994079,-0.00165715313051,-0.999943733215,-0.00762767251581
1551188162602699147,,,0,,1551188162,602272984,"""world""","""Drone1""",,,2.57538723946,0.201692178845,0.103944703937,,0.00713609019294,-0.00175332394429,-0.999944329262,-0.00758184865117
1551188162613371866,,,0,,1551188162,612893795,"""world""","""Drone1""",,,2.57538414001,0.201695293188,0.103945754468,,0.00696336338297,-0.00168690504506,-0.999945640564,-0.00758201023564
1551188162613391575,,,0,,1551188162,612933713,"""world""","""Drone1""",,,2.57539606094,0.20168967545,0.1039416641,,0.00714246556163,-0.00155246537179,-0.999944746494,-0.00756586715579
1551188162622831698,,,0,,1551188162,622422170,"""world""","""Drone1""",,,2.57538318634,0.201691672206,0.10392742604,,0.0070025860332,-0.00182527932338,-0.999945521355,-0.00752483820543
1551188162633551096,,,0,,1551188162,633144385,"""world""","""Drone1""",,,2.5753762722,0.201692476869,0.103936888278,,0.00716573977843,-0.00169894576538,-0.999944865704,-0.00749743496999
1551188162643149277,,,0,,1551188162,642740362,"""world""","""Drone1""",,,2.57538795471,0.201702937484,0.103942260146,,0.00715193571523,-0.00155992491636,-0.99994468689,-0.00756381452084
1551188162653728334,,,0,,1551188162,653275922,"""world""","""Drone1""",,,2.5753839016,0.201695039868,0.103925250471,,0.00685630133376,-0.00196749949828,-0.999945759773,-0.00759406667203
1551188162653765485,,,0,,1551188162,653314846,"""world""","""Drone1""",,,2.57538747787,0.201694428921,0.103930175304,,0.00725514860824,-0.00172105059028,-0.999943733215,-0.00754525512457
1551188162663325598,,,0,,1551188162,662915304,"""world""","""Drone1""",,,2.57538175583,0.201688781381,0.103929847479,,0.00717138219625,-0.00164424430113,-0.999944806099,-0.0075122914277
1551188162672716610,,,0,,1551188162,672292392,"""world""","""Drone1""",,,2.57538437843,0.201688364148,0.103935457766,,0.00703660491854,-0.0017593356315,-0.999944865704,-0.0075942222029
1551188162683252317,,,0,,1551188162,682802258,"""world""","""Drone1""",,,2.57538843155,0.201686859131,0.103923551738,,0.00704675959423,-0.00155756692402,-0.999945819378,-0.00751115847379
1551188162693761566,,,0,,1551188162,693326057,"""world""","""Drone1""",,,2.57538700104,0.201685070992,0.103925928473,,0.00719558540732,-0.0017205766635,-0.999944448471,-0.00751404650509
1551188162703391628,,,0,,1551188162,702927882,"""world""","""Drone1""",,,2.57537817955,0.201679334044,0.103933334351,,0.0071408264339,-0.00170418922789,-0.999944746494,-0.00752421608195
1551188162703429996,,,0,,1551188162,702968133,"""world""","""Drone1""",,,2.5753865242,0.201683551073,0.103936396539,,0.00697969319299,-0.0017260061577,-0.999945521355,-0.0075659439899
1551188162712799837,,,0,,1551188162,712368554,"""world""","""Drone1""",,,2.57538604736,0.201699599624,0.103929586709,,0.00716449972242,-0.0016289021587,-0.999943733215,-0.00765377935022
1551188162723428513,,,0,,1551188162,723029023,"""world""","""Drone1""",,,2.57536959648,0.201690882444,0.10392550379,,0.00710068177432,-0.00169418228325,-0.999945104122,-0.00751976063475
1551188162733010505,,,0,,1551188162,732671209,"""world""","""Drone1""",,,2.57539010048,0.201698556542,0.103935159743,,0.00715847779065,-0.00169084535446,-0.999944508076,-0.00754913967103
1551188162743835256,,,0,,1551188162,743378565,"""world""","""Drone1""",,,2.57539057732,0.201697930694,0.103924907744,,0.00736110843718,-0.00152325595263,-0.999942839146,-0.00761511409655
1551188162753458921,,,0,,1551188162,753029952,"""world""","""Drone1""",,,2.5753800869,0.201694980264,0.10392973572,,0.00706135667861,-0.0017702372279,-0.999944388866,-0.00762748392299
1551188162753475124,,,0,,1551188162,753082143,"""world""","""Drone1""",,,2.57537293434,0.20166952908,0.103930167854,,0.0071411174722,-0.00164430856239,-0.99994546175,-0.00744826020673
1551188162762991484,,,0,,1551188162,762567205,"""world""","""Drone1""",,,2.57537722588,0.201676741242,0.103931106627,,0.00712048774585,-0.00169588089921,-0.999943852425,-0.00766178034246
1551188162773539980,,,0,,1551188162,773136411,"""world""","""Drone1""",,,2.57537102699,0.201682060957,0.103927753866,,0.00720813777298,-0.00170614791568,-0.99994301796,-0.00769685488194
1551188162783055896,,,0,,1551188162,782686516,"""world""","""Drone1""",,,2.57536745071,0.201699122787,0.103924229741,,0.007035006769,-0.00179885525722,-0.999945044518,-0.00756516959518
1551188162793586210,,,0,,1551188162,793182195,"""world""","""Drone1""",,,2.57536292076,0.201695531607,0.103941977024,,0.00720386812463,-0.00166744785383,-0.999944150448,-0.00755631923676
1551188162803193821,,,0,,1551188162,802756327,"""world""","""Drone1""",,,2.57538509369,0.201697394252,0.103935405612,,0.00723510980606,-0.00186414539348,-0.999943673611,-0.00753689138219
1551188162803224779,,,0,,1551188162,802795180,"""world""","""Drone1""",,,2.57537341118,0.201672673225,0.103921681643,,0.00722429715097,-0.00170965702273,-0.999944329262,-0.00750303361565
