rosbagTimestamp,x,y,z,roll,pitch,yaw,front,back,up,left,right,zrange,deltaX,deltaY,outlierCount,accX,accY,accZ,gyroX,gyroY,gyroZ,ref_x,ref_y,ref_z,ref_roll,ref_pitch,ref_yaw
1551188162526670904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103947013617,2.57537889481,0.201704353094,-3.1381011083,-3.12740140542,0.0149205294505
1551188162536765127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103942587972,2.57537555695,0.201711684465,-3.13794767137,-3.12736441727,0.0151459669677
1551188162546829340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103933632374,2.57537460327,0.201692566276,-3.13794401472,-3.12711515933,0.0151003922615
1551188162556815443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103931009769,2.57538485527,0.201683446765,-3.13816970818,-3.12723594403,0.0150850062583
1551188162566502995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103936769068,2.57538342476,0.201701536775,-3.13804673973,-3.12753793808,0.0150136250175
1551188162576758218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10394205898,2.57537841797,0.20170019567,-3.13844711788,-3.12709519065,0.0151030357892
1551188162586618526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10394218564,2.5753865242,0.20169198513,-3.13780257251,-3.12726956597,0.0154643689414
1551188162596595351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103927083313,2.57538199425,0.201696962118,-3.1381684425,-3.12718577435,0.0152312438677
1551188162606790816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103944703937,2.57538723946,0.201692178845,-3.13797756983,-3.12729255706,0.0151384054011
1551188162616866409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1039416641,2.57539606094,0.20168967545,-3.13837944474,-3.12728290094,0.0151092937801
1551188162626822556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10392742604,2.57538318634,0.201691672206,-3.13783647457,-3.12755873074,0.0150238578041
1551188162636810883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103936888278,2.5753762722,0.201692476869,-3.13808710071,-3.12723438914,0.0149702512576
1551188162646643052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103942260146,2.57538795471,0.201702937484,-3.13836441117,-3.12726385297,0.0151050511215
1551188162656610609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103930175304,2.57538747787,0.201694428921,-3.13804085167,-3.12705503957,0.0150652580711
1551188162666753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103929847479,2.57538175583,0.201688781381,-3.13819621143,-3.12722386837,0.0150007304268
1551188162676810372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103935457766,2.57538437843,0.201688364148,-3.13796687653,-3.12749140994,0.0151634283436
1551188162686743416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103923551738,2.57538843155,0.201686859131,-3.13837146237,-3.12747444449,0.0150001118057
1551188162696625268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103925928473,2.57538700104,0.201685070992,-3.13804314892,-3.12717430445,0.0150030584352
1551188162706570195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103936396539,2.5753865242,0.201683551073,-3.13803479983,-3.12760585763,0.015107544543
1551188162716868670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103929586709,2.57538604736,0.201699599624,-3.13822496199,-3.12723735671,0.0152839513922
1551188162726614830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10392550379,2.57536959648,0.201690882444,-3.13809728321,-3.12736450675,0.015015199448
1551188162736792595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103935159743,2.57539010048,0.201698556542,-3.13810266666,-3.12724884386,0.0150738029082
1551188162746704273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103924907744,2.57539057732,0.201697930694,-3.13843383451,-3.1268458417,0.0152075153759
1551188162756811284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103930167854,2.57537293434,0.20166952908,-3.13819745634,-3.127284634,0.0148727703614
1551188162766821997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103931106627,2.57537722588,0.201676741242,-3.13809155408,-3.1273243367,0.0152991463084
1551188162776660184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103927753866,2.57537102699,0.201682060957,-3.13806916933,-3.12714872975,0.0153688390275
1551188162786650511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103924229741,2.57536745071,0.201699122787,-3.13788826789,-3.12749412142,0.0151047713692
1551188162796713926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103941977024,2.57536292076,0.201695531607,-3.13814867612,-3.12715837942,0.0150883416031
1551188162806579996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103921681643,2.57537341118,0.201672673225,-3.13806471866,-3.1271170796,0.014981089004
1551188162816652785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103932209313,2.57538247108,0.20167888701,-3.13828383038,-3.12717090041,0.0151534935444
1551188162826694432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103929415345,2.57538247108,0.201685637236,-3.138538735,-3.12668105186,0.0149987299099
1551188162836760797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10392203182,2.57540035248,0.201683193445,-3.13777209376,-3.12729726413,0.0151096036051
1551188162846729393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103932455182,2.57537484169,0.201687306166,-3.13816458327,-3.12742489198,0.015045349331
1551188162856723942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10392382741,2.57537293434,0.201689556241,-3.13835142628,-3.1271982411,0.0151430860375
1551188162866657491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103926084936,2.5753698349,0.201689705253,-3.13781658507,-3.12707507034,0.0149408442466
1551188162876570743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103937193751,2.57538890839,0.201691225171,-3.13818568266,-3.12721423488,0.0151104977195
1551188162886727491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103935673833,2.57538127899,0.201679751277,-3.13828191456,-3.1272220023,0.0150632553027
1551188162896704327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103937484324,2.57538414001,0.201682329178,-3.1380150299,-3.12727566225,0.0149813625985
1551188162906707098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103921681643,2.57537937164,0.201682507992,-3.1381812814,-3.12717514907,0.0150351673128
1551188162916726515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10392716527,2.57538437843,0.201686993241,-3.13771553352,-3.12737469856,0.0150054552429
1551188162926773293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103935927153,2.5753827095,0.201678037643,-3.13767631319,-3.12757140542,0.0151174087664
1551188162936765436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103929966688,2.5753967762,0.201682701707,-3.13806176916,-3.12708930338,0.0152818368857
1551188162946696910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10393178463,2.57537794113,0.201675757766,-3.13768957878,-3.12739194555,0.0151461935376
1551188162956548519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103926345706,2.57537436485,0.201683998108,-3.13793016889,-3.1272536427,0.0150551896605
1551188162966744158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103928714991,2.57537937164,0.201681211591,-3.1382945301,-3.12691902635,0.0147679281695
1551188162976782017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103936433792,2.57537651062,0.201682269573,-3.13772187993,-3.12746701909,0.0150670578288
1551188162986527681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103932954371,2.57536911964,0.201686933637,-3.13773892109,-3.12736052686,0.014914805469
1551188162996923028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103940993547,2.57538747787,0.201678901911,-3.13759913177,-3.12765393723,0.0150826669876
1551188163006555725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103924274445,2.57538056374,0.201691612601,-3.13803671893,-3.12735124973,0.0149277066889
1551188163016621677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103940322995,2.57537484169,0.201694563031,-3.1382744286,-3.12709201558,0.0149888915913
1551188163026695246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103937573731,2.57537817955,0.201693117619,-3.13797548752,-3.12736452336,0.0149859669413
1551188163036537643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103927910328,2.57537984848,0.201677411795,-3.13775979858,-3.12742396528,0.0152377732448
1551188163046874001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103938899934,2.57537937164,0.201685443521,-3.13823629208,-3.12693616737,0.0150773204472
1551188163056849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10395245254,2.5753827095,0.201688557863,-3.13826035827,-3.12702353823,0.0150151006612
1551188163066804473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103932954371,2.57538771629,0.201685994864,-3.13799210098,-3.1272998783,0.0152577537238
1551188163076615409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103930041194,2.57538294792,0.201676249504,-3.13808923854,-3.12732338781,0.0151651960166
1551188163086802668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103935725987,2.5753724575,0.20167401433,-3.13800036997,-3.12734215651,0.0151094290467
1551188163096429754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103939183056,2.5753891468,0.201685681939,-3.13802006498,-3.12737888261,0.0147561704491
1551188163106810602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103929318488,2.57537913322,0.201692387462,-3.13821562812,-3.1273344467,0.0153635812366
1551188163116799867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103932499886,2.57538485527,0.201691061258,-3.13780827572,-3.12739369909,0.0151946039938
1551188163126725021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103931568563,2.57538962364,0.201685085893,-3.13829543564,-3.12749785407,0.0153742869995
1551188163136684165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103939086199,2.57538986206,0.201685398817,-3.13823945827,-3.12712931784,0.0152832492755
1551188163146817155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103922866285,2.57537031174,0.201668545604,-3.137991962,-3.12775030375,0.0149609456098
1551188163156843505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1039307639,2.57538557053,0.201683223248,-3.13766414484,-3.12739847759,0.0151287964067
1551188163166823326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103937782347,2.57537198067,0.201687008142,-3.13792340816,-3.12765720579,0.0150509519008
1551188163176705784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103952519596,2.57538318634,0.201687172055,-3.13786295886,-3.12753074309,0.015232797779
1551188163186797847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103930562735,2.57537937164,0.201672658324,-3.13792761147,-3.12728537611,0.014966914371
1551188163196799576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103929199278,2.57539176941,0.201681911945,-3.13769622,-3.12765339989,0.0151066869707
1551188163206629671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103935286403,2.57538962364,0.201680734754,-3.13791405525,-3.1276028428,0.0152599756931
1551188163216830593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103936038911,2.57538485527,0.201681777835,-3.1377999856,-3.12749617672,0.0152108095189
1551188163226824797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103942714632,2.57538127899,0.201692849398,-3.13839320526,-3.12716769607,0.0150065511411
1551188163236682129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103944510221,2.57537651062,0.201696783304,-3.13830278426,-3.12751351586,0.0149918170658
1551188163246674359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103958658874,2.57538199425,0.201690629125,-3.13789819638,-3.12725909455,0.015119749409
1551188163256838930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1039301157,2.57537817955,0.201682552695,-3.13774884739,-3.12740000335,0.0151431932903
